,pitcher_id,pitch_type,px,pz,stand,b_count,s_count
106751,Miguel Castro,Changeup,-0.463,1.98,L,1.0,1.0
106752,Miguel Castro,Changeup,-1.05,1.739,L,1.0,2.0
106753,Miguel Castro,4 Seam Fastball,-0.7090000000000001,2.965,L,0.0,0.0
106754,Miguel Castro,4 Seam Fastball,0.091,1.538,L,0.0,1.0
106755,Miguel Castro,4 Seam Fastball,-1.36,1.83,L,0.0,2.0
106756,Miguel Castro,4 Seam Fastball,1.0759999999999998,0.4920000000000001,L,0.0,0.0
106760,Miguel Castro,4 Seam Fastball,-0.17600000000000002,1.63,L,0.0,0.0
106761,Miguel Castro,Changeup,0.043,0.91,L,0.0,1.0
106762,Miguel Castro,Changeup,-1.1,3.008,L,1.0,1.0
106763,Miguel Castro,4 Seam Fastball,-1.565,2.438,L,2.0,1.0
106764,Miguel Castro,4 Seam Fastball,-1.371,3.3710000000000004,L,3.0,1.0
106765,Miguel Castro,Changeup,-1.878,1.707,L,0.0,0.0
106766,Miguel Castro,4 Seam Fastball,-0.972,2.102,L,1.0,0.0
106767,Miguel Castro,4 Seam Fastball,-1.004,2.437,L,1.0,1.0
106768,Miguel Castro,4 Seam Fastball,0.853,0.336,R,0.0,0.0
106769,Miguel Castro,4 Seam Fastball,0.5479999999999999,1.934,R,1.0,0.0
106770,Miguel Castro,Slider,0.55,1.33,R,1.0,1.0
106771,Miguel Castro,4 Seam Fastball,1.3019999999999998,0.8290000000000001,R,2.0,1.0
106772,Miguel Castro,4 Seam Fastball,-0.228,1.712,R,3.0,1.0
106773,Miguel Castro,4 Seam Fastball,0.487,1.396,R,3.0,2.0
112643,Andrew Cashner,4 Seam Fastball,-0.421,0.833,L,0.0,0.0
112644,Andrew Cashner,2 Seam Fastball,-0.598,2.2030000000000003,L,1.0,0.0
112645,Andrew Cashner,4 Seam Fastball,-0.862,2.521,L,0.0,0.0
112646,Andrew Cashner,Changeup,-0.509,1.217,L,0.0,1.0
112647,Andrew Cashner,2 Seam Fastball,-0.957,2.647,L,1.0,1.0
112648,Andrew Cashner,4 Seam Fastball,0.173,2.025,R,0.0,0.0
112649,Andrew Cashner,Slider,0.359,1.899,R,0.0,1.0
112650,Andrew Cashner,Slider,0.255,0.563,R,0.0,2.0
112651,Andrew Cashner,2 Seam Fastball,-0.097,1.943,R,1.0,2.0
112662,Andrew Cashner,Slider,-0.114,1.997,L,0.0,0.0
112663,Andrew Cashner,4 Seam Fastball,-0.069,1.714,L,0.0,1.0
112664,Andrew Cashner,2 Seam Fastball,-0.6609999999999999,1.3530000000000002,L,0.0,0.0
112665,Andrew Cashner,Changeup,-0.516,-0.024,L,0.0,1.0
112666,Andrew Cashner,2 Seam Fastball,-1.295,1.857,L,1.0,1.0
112667,Andrew Cashner,Changeup,-1.126,0.468,L,2.0,1.0
112668,Andrew Cashner,2 Seam Fastball,-1.4280000000000002,3.54,L,3.0,1.0
112669,Andrew Cashner,4 Seam Fastball,0.042,2.059,L,0.0,0.0
112670,Andrew Cashner,Changeup,-0.117,1.018,L,0.0,1.0
112671,Andrew Cashner,2 Seam Fastball,0.48,3.043,L,0.0,2.0
112672,Andrew Cashner,Slider,0.401,1.177,L,0.0,2.0
112673,Andrew Cashner,Slider,0.34600000000000003,2.577,R,0.0,0.0
112674,Andrew Cashner,4 Seam Fastball,0.194,2.21,R,0.0,0.0
112675,Andrew Cashner,4 Seam Fastball,-0.99,1.659,R,0.0,1.0
112676,Andrew Cashner,4 Seam Fastball,-0.319,2.585,R,1.0,1.0
112677,Andrew Cashner,Slider,0.815,2.044,R,1.0,2.0
112678,Andrew Cashner,4 Seam Fastball,0.13,1.864,R,0.0,0.0
112679,Andrew Cashner,2 Seam Fastball,-0.294,2.52,R,0.0,1.0
112694,Andrew Cashner,Changeup,-1.287,2.378,L,0.0,0.0
112695,Andrew Cashner,4 Seam Fastball,-0.8029999999999999,2.146,L,1.0,0.0
112696,Andrew Cashner,4 Seam Fastball,-0.239,3.874,L,1.0,1.0
112697,Andrew Cashner,Changeup,-0.451,2.238,L,2.0,1.0
112698,Andrew Cashner,Slider,0.182,1.937,L,0.0,0.0
112699,Andrew Cashner,2 Seam Fastball,-0.16,2.758,L,0.0,1.0
112700,Andrew Cashner,Slider,0.519,2.797,R,0.0,0.0
112701,Andrew Cashner,Changeup,0.48,0.551,R,0.0,1.0
112702,Andrew Cashner,4 Seam Fastball,0.398,1.4680000000000002,R,1.0,1.0
112703,Andrew Cashner,Slider,0.918,1.787,R,2.0,1.0
112704,Andrew Cashner,2 Seam Fastball,-0.218,1.264,R,3.0,1.0
112705,Andrew Cashner,Slider,0.454,2.837,R,3.0,2.0
112706,Andrew Cashner,Curveball,-1.014,2.975,L,0.0,0.0
112707,Andrew Cashner,Slider,-0.161,1.057,L,1.0,0.0
112708,Andrew Cashner,2 Seam Fastball,-1.615,2.73,L,1.0,1.0
112709,Andrew Cashner,Slider,-0.8809999999999999,2.174,L,2.0,1.0
112710,Andrew Cashner,4 Seam Fastball,-0.184,4.4910000000000005,L,2.0,2.0
112711,Andrew Cashner,2 Seam Fastball,-0.634,4.056,L,3.0,2.0
112712,Andrew Cashner,Changeup,0.128,0.214,L,0.0,0.0
112713,Andrew Cashner,2 Seam Fastball,-2.656,3.282,L,1.0,0.0
112714,Andrew Cashner,4 Seam Fastball,-0.28,2.169,L,2.0,0.0
112715,Andrew Cashner,2 Seam Fastball,-0.93,2.079,L,2.0,1.0
112716,Andrew Cashner,Changeup,-1.5659999999999998,1.3130000000000002,L,0.0,0.0
112717,Andrew Cashner,4 Seam Fastball,0.529,1.5019999999999998,L,1.0,0.0
112718,Andrew Cashner,4 Seam Fastball,1.145,2.014,R,0.0,0.0
112732,Andrew Cashner,4 Seam Fastball,0.715,1.035,R,0.0,0.0
112733,Andrew Cashner,Changeup,-0.442,1.275,R,1.0,0.0
112734,Andrew Cashner,2 Seam Fastball,0.236,1.265,R,2.0,0.0
112735,Andrew Cashner,4 Seam Fastball,0.6859999999999999,2.281,R,3.0,0.0
112736,Andrew Cashner,2 Seam Fastball,-0.593,2.476,R,3.0,1.0
112737,Andrew Cashner,4 Seam Fastball,-0.412,2.042,R,3.0,2.0
112738,Andrew Cashner,2 Seam Fastball,-0.165,3.723,R,0.0,0.0
112739,Andrew Cashner,2 Seam Fastball,-1.081,3.132,R,0.0,0.0
112740,Andrew Cashner,4 Seam Fastball,1.1740000000000002,1.675,L,0.0,0.0
112741,Andrew Cashner,Changeup,-0.8320000000000001,3.067,L,1.0,0.0
112742,Andrew Cashner,4 Seam Fastball,0.693,1.481,L,1.0,1.0
112743,Andrew Cashner,4 Seam Fastball,-0.008,2.802,L,2.0,1.0
112744,Andrew Cashner,4 Seam Fastball,0.28800000000000003,2.392,L,2.0,2.0
112754,Andrew Cashner,Changeup,-1.624,2.864,L,0.0,0.0
112755,Andrew Cashner,Slider,0.034,2.592,L,1.0,0.0
112756,Andrew Cashner,4 Seam Fastball,0.6,1.853,R,0.0,0.0
112757,Andrew Cashner,Slider,1.021,0.106,R,0.0,1.0
112758,Andrew Cashner,4 Seam Fastball,0.091,1.862,R,1.0,1.0
112759,Andrew Cashner,2 Seam Fastball,-0.477,2.6180000000000003,L,0.0,0.0
112760,Andrew Cashner,Slider,1.395,1.202,L,0.0,1.0
112761,Andrew Cashner,2 Seam Fastball,-1.231,2.967,L,1.0,1.0
112762,Andrew Cashner,Slider,0.8590000000000001,1.927,L,1.0,2.0
112763,Andrew Cashner,Slider,-1.113,2.721,L,2.0,2.0
112764,Andrew Cashner,2 Seam Fastball,0.23,3.969,L,2.0,2.0
112765,Andrew Cashner,4 Seam Fastball,-1.694,3.23,L,3.0,2.0
112766,Andrew Cashner,Changeup,0.281,1.145,L,0.0,0.0
112767,Andrew Cashner,2 Seam Fastball,-1.187,2.999,L,1.0,0.0
112768,Andrew Cashner,Slider,0.737,0.866,L,0.0,0.0
112769,Andrew Cashner,Changeup,-0.7040000000000001,1.037,L,1.0,0.0
112770,Andrew Cashner,4 Seam Fastball,-0.256,1.3219999999999998,L,2.0,0.0
112771,Andrew Cashner,Slider,0.27,2.26,R,0.0,0.0
112797,Andrew Cashner,4 Seam Fastball,-0.131,2.145,R,0.0,0.0
112798,Andrew Cashner,2 Seam Fastball,-0.242,2.615,R,0.0,1.0
112799,Andrew Cashner,Slider,-0.096,1.834,R,0.0,2.0
112800,Andrew Cashner,Slider,0.648,2.925,R,0.0,2.0
112801,Andrew Cashner,Changeup,0.111,2.633,R,0.0,0.0
112802,Andrew Cashner,2 Seam Fastball,0.422,1.087,R,0.0,1.0
112803,Andrew Cashner,2 Seam Fastball,-0.463,3.1,R,1.0,1.0
112804,Andrew Cashner,Slider,-0.117,2.514,R,1.0,2.0
112805,Andrew Cashner,Changeup,-1.065,1.6769999999999998,L,0.0,0.0
112806,Andrew Cashner,Changeup,-0.4320000000000001,1.773,L,0.0,1.0
133330,Andrew Cashner,4 Seam Fastball,0.51,0.802,R,0.0,0.0
133331,Andrew Cashner,4 Seam Fastball,0.258,2.494,R,1.0,0.0
133332,Andrew Cashner,Slider,0.521,0.818,R,1.0,1.0
133333,Andrew Cashner,2 Seam Fastball,-0.171,2.384,R,2.0,1.0
133334,Andrew Cashner,2 Seam Fastball,0.609,1.259,R,2.0,2.0
133335,Andrew Cashner,4 Seam Fastball,0.061,1.995,R,3.0,2.0
133336,Andrew Cashner,2 Seam Fastball,0.585,2.6830000000000003,R,3.0,2.0
133337,Andrew Cashner,4 Seam Fastball,0.701,2.469,R,0.0,0.0
133338,Andrew Cashner,4 Seam Fastball,-1.156,1.395,R,0.0,1.0
133339,Andrew Cashner,Slider,1.408,0.447,R,0.0,2.0
133340,Andrew Cashner,Slider,0.97,2.407,R,1.0,2.0
133341,Andrew Cashner,4 Seam Fastball,-0.54,3.3280000000000003,R,1.0,2.0
133342,Andrew Cashner,Changeup,-0.8170000000000001,0.48,R,1.0,2.0
133343,Andrew Cashner,Slider,0.578,1.724,R,2.0,2.0
133344,Andrew Cashner,4 Seam Fastball,0.484,3.549,R,0.0,0.0
133345,Andrew Cashner,Slider,0.166,2.745,R,1.0,0.0
133346,Andrew Cashner,4 Seam Fastball,0.95,2.899,R,1.0,1.0
133347,Andrew Cashner,Changeup,-1.446,1.211,R,2.0,1.0
133348,Andrew Cashner,Slider,0.8290000000000001,-0.298,R,2.0,2.0
133349,Andrew Cashner,Changeup,-0.65,1.3769999999999998,R,3.0,2.0
133362,Andrew Cashner,Curveball,-0.503,3.3,L,0.0,0.0
133363,Andrew Cashner,4 Seam Fastball,0.7959999999999999,1.68,L,0.0,1.0
133364,Andrew Cashner,4 Seam Fastball,-0.011,2.659,R,0.0,0.0
133365,Andrew Cashner,4 Seam Fastball,-1.046,2.128,L,0.0,0.0
133366,Andrew Cashner,2 Seam Fastball,-0.741,2.104,L,0.0,1.0
133367,Andrew Cashner,4 Seam Fastball,-0.818,1.364,L,0.0,2.0
133368,Andrew Cashner,Slider,-0.004,-0.5429999999999999,L,1.0,2.0
133369,Andrew Cashner,Changeup,-0.953,0.805,L,2.0,2.0
133370,Andrew Cashner,4 Seam Fastball,0.942,1.998,R,0.0,0.0
133371,Andrew Cashner,2 Seam Fastball,0.426,2.539,R,0.0,1.0
133372,Andrew Cashner,2 Seam Fastball,-0.398,2.685,R,0.0,2.0
133387,Andrew Cashner,4 Seam Fastball,0.005,0.69,R,0.0,0.0
133388,Andrew Cashner,4 Seam Fastball,0.162,3.4210000000000003,R,1.0,0.0
133389,Andrew Cashner,4 Seam Fastball,0.565,2.121,R,1.0,1.0
133390,Andrew Cashner,2 Seam Fastball,0.977,2.477,R,1.0,2.0
133391,Andrew Cashner,4 Seam Fastball,0.959,2.5340000000000003,R,2.0,2.0
133392,Andrew Cashner,4 Seam Fastball,-1.012,1.929,R,2.0,2.0
133393,Andrew Cashner,4 Seam Fastball,1.071,1.969,R,0.0,0.0
133394,Andrew Cashner,2 Seam Fastball,-0.809,3.055,R,1.0,0.0
133395,Andrew Cashner,2 Seam Fastball,0.069,2.072,R,1.0,1.0
133396,Andrew Cashner,Slider,-0.248,2.31,R,1.0,2.0
133397,Andrew Cashner,4 Seam Fastball,0.15,2.36,R,1.0,2.0
133398,Andrew Cashner,Slider,0.219,1.855,R,1.0,2.0
133399,Andrew Cashner,Slider,-0.067,2.8680000000000003,R,0.0,0.0
133400,Andrew Cashner,Slider,0.222,2.492,R,0.0,1.0
133401,Andrew Cashner,2 Seam Fastball,0.309,2.784,R,0.0,0.0
133402,Andrew Cashner,Slider,0.922,1.525,R,0.0,1.0
133403,Andrew Cashner,Slider,0.408,1.143,R,1.0,1.0
133404,Andrew Cashner,4 Seam Fastball,0.5670000000000001,1.797,R,2.0,1.0
133405,Andrew Cashner,2 Seam Fastball,0.514,2.514,R,2.0,2.0
133432,Andrew Cashner,2 Seam Fastball,0.413,1.814,R,0.0,0.0
133433,Andrew Cashner,2 Seam Fastball,1.172,1.6769999999999998,R,0.0,1.0
133434,Andrew Cashner,4 Seam Fastball,-0.51,2.297,R,1.0,1.0
133435,Andrew Cashner,Slider,1.113,0.404,R,1.0,2.0
133436,Andrew Cashner,2 Seam Fastball,-0.7040000000000001,3.3960000000000004,R,2.0,2.0
133437,Andrew Cashner,2 Seam Fastball,-1.898,3.301,L,0.0,0.0
133438,Andrew Cashner,Changeup,-1.675,1.745,L,1.0,0.0
133439,Andrew Cashner,Changeup,-0.962,2.9560000000000004,L,2.0,0.0
133440,Andrew Cashner,2 Seam Fastball,0.925,1.6269999999999998,R,0.0,0.0
133441,Andrew Cashner,2 Seam Fastball,0.493,2.962,R,1.0,0.0
133442,Andrew Cashner,Changeup,-0.904,2.039,R,1.0,1.0
133443,Andrew Cashner,2 Seam Fastball,0.469,2.715,R,1.0,2.0
133454,Andrew Cashner,Changeup,0.35700000000000004,2.056,L,0.0,0.0
133455,Andrew Cashner,4 Seam Fastball,-1.207,3.636,L,0.0,1.0
133456,Andrew Cashner,4 Seam Fastball,0.045,0.626,L,1.0,1.0
133457,Andrew Cashner,Changeup,-0.189,0.743,L,2.0,1.0
133458,Andrew Cashner,4 Seam Fastball,-0.664,2.319,L,3.0,1.0
133459,Andrew Cashner,4 Seam Fastball,1.082,2.759,R,0.0,0.0
133460,Andrew Cashner,4 Seam Fastball,0.63,2.076,R,1.0,0.0
133461,Andrew Cashner,Slider,0.955,0.118,R,1.0,1.0
133462,Andrew Cashner,2 Seam Fastball,-0.518,2.99,R,2.0,1.0
133463,Andrew Cashner,2 Seam Fastball,0.016,2.929,R,2.0,2.0
133464,Andrew Cashner,4 Seam Fastball,0.954,2.519,R,2.0,2.0
133465,Andrew Cashner,2 Seam Fastball,0.04,2.762,R,3.0,2.0
133466,Andrew Cashner,4 Seam Fastball,-0.361,3.022,R,3.0,2.0
133467,Andrew Cashner,2 Seam Fastball,0.8170000000000001,2.349,R,0.0,0.0
133468,Andrew Cashner,2 Seam Fastball,0.204,2.397,R,0.0,1.0
133488,Andrew Cashner,4 Seam Fastball,0.863,1.16,R,0.0,0.0
133489,Andrew Cashner,4 Seam Fastball,1.455,1.2990000000000002,R,1.0,0.0
133490,Andrew Cashner,4 Seam Fastball,0.337,2.805,R,2.0,0.0
133491,Andrew Cashner,4 Seam Fastball,-0.229,1.619,R,2.0,1.0
133492,Andrew Cashner,2 Seam Fastball,0.593,2.969,R,2.0,2.0
133493,Andrew Cashner,4 Seam Fastball,0.236,2.045,R,0.0,0.0
133494,Andrew Cashner,4 Seam Fastball,-0.711,2.915,R,0.0,0.0
133495,Andrew Cashner,Slider,0.382,2.222,R,0.0,1.0
133496,Andrew Cashner,2 Seam Fastball,1.198,1.432,R,0.0,0.0
133497,Andrew Cashner,2 Seam Fastball,0.032,1.246,R,1.0,0.0
133498,Andrew Cashner,4 Seam Fastball,0.6890000000000001,2.331,R,2.0,0.0
133499,Andrew Cashner,Changeup,-0.887,2.2,R,2.0,1.0
133500,Andrew Cashner,2 Seam Fastball,-0.506,3.255,R,2.0,2.0
133516,Andrew Cashner,2 Seam Fastball,-1.69,2.425,L,0.0,0.0
133517,Andrew Cashner,2 Seam Fastball,-0.325,1.29,L,1.0,0.0
133518,Andrew Cashner,2 Seam Fastball,0.024,2.113,L,2.0,0.0
133519,Andrew Cashner,Changeup,-0.933,2.501,L,2.0,1.0
133520,Andrew Cashner,2 Seam Fastball,0.621,2.983,R,0.0,0.0
133521,Andrew Cashner,4 Seam Fastball,-1.019,2.758,R,0.0,1.0
133522,Andrew Cashner,Changeup,0.019,0.884,R,0.0,2.0
133523,Andrew Cashner,4 Seam Fastball,-1.125,2.915,R,1.0,2.0
133524,Andrew Cashner,2 Seam Fastball,0.409,3.2,R,2.0,2.0
133525,Andrew Cashner,Slider,-0.139,2.7030000000000003,R,2.0,2.0
133526,Andrew Cashner,Curveball,-0.049,2.477,L,0.0,0.0
151550,Aaron Brooks,4 Seam Fastball,-1.06,3.34,L,0.0,0.0
151551,Aaron Brooks,4 Seam Fastball,-0.56,2.89,L,1.0,0.0
151552,Aaron Brooks,Curveball,-1.29,2.58,L,0.0,0.0
151553,Aaron Brooks,4 Seam Fastball,0.8,1.9,L,1.0,0.0
151554,Aaron Brooks,4 Seam Fastball,-0.76,2.59,L,2.0,0.0
151555,Aaron Brooks,4 Seam Fastball,-0.23,3.72,L,2.0,1.0
151556,Aaron Brooks,Changeup,-0.75,2.03,L,2.0,2.0
151557,Aaron Brooks,4 Seam Fastball,-0.21,2.7,L,0.0,0.0
151558,Aaron Brooks,Slider,0.12,2.11,L,0.0,1.0
151559,Aaron Brooks,4 Seam Fastball,0.51,2.35,L,0.0,2.0
151560,Aaron Brooks,Changeup,0.57,0.6,L,0.0,2.0
157282,Andrew Cashner,4 Seam Fastball,-0.07,2.65,L,0.0,0.0
157283,Andrew Cashner,2 Seam Fastball,0.21,1.8,L,0.0,1.0
157284,Andrew Cashner,Slider,1.02,0.85,L,0.0,2.0
157285,Andrew Cashner,2 Seam Fastball,1.03,2.41,L,1.0,2.0
157286,Andrew Cashner,Slider,0.4,1.45,L,2.0,2.0
157287,Andrew Cashner,4 Seam Fastball,-0.05,2.32,R,0.0,0.0
157288,Andrew Cashner,4 Seam Fastball,0.83,2.55,R,0.0,1.0
157289,Andrew Cashner,2 Seam Fastball,0.71,1.42,R,0.0,2.0
157290,Andrew Cashner,Slider,-0.36,2.11,R,1.0,2.0
157291,Andrew Cashner,4 Seam Fastball,0.13,2.97,R,0.0,0.0
157292,Andrew Cashner,4 Seam Fastball,0.86,2.49,L,0.0,0.0
157293,Andrew Cashner,2 Seam Fastball,-0.14,2.85,L,0.0,1.0
157294,Andrew Cashner,4 Seam Fastball,0.61,4.04,L,0.0,2.0
157295,Andrew Cashner,4 Seam Fastball,1.68,1.1,L,1.0,2.0
157296,Andrew Cashner,Slider,-0.3,1.23,L,2.0,2.0
157297,Andrew Cashner,4 Seam Fastball,-0.76,2.78,L,2.0,2.0
157298,Andrew Cashner,2 Seam Fastball,0.22,2.85,L,2.0,2.0
157299,Andrew Cashner,Slider,0.81,-0.35,L,2.0,2.0
157300,Andrew Cashner,4 Seam Fastball,1.0,2.93,L,3.0,2.0
157301,Andrew Cashner,Changeup,-0.25,2.68,L,3.0,2.0
157302,Andrew Cashner,4 Seam Fastball,1.51,1.41,R,0.0,0.0
157303,Andrew Cashner,2 Seam Fastball,0.76,2.18,R,1.0,0.0
157304,Andrew Cashner,4 Seam Fastball,0.74,2.36,R,0.0,0.0
157305,Andrew Cashner,2 Seam Fastball,0.77,3.3,R,0.0,1.0
157306,Andrew Cashner,2 Seam Fastball,-0.25,3.29,R,1.0,1.0
157307,Andrew Cashner,2 Seam Fastball,-0.09,3.35,R,1.0,2.0
157308,Andrew Cashner,Slider,0.78,1.79,R,1.0,2.0
157309,Andrew Cashner,Slider,-0.17,2.57,R,2.0,2.0
157310,Andrew Cashner,4 Seam Fastball,0.86,2.76,L,0.0,0.0
157329,Andrew Cashner,4 Seam Fastball,-0.17,1.98,R,0.0,0.0
157330,Andrew Cashner,Slider,1.13,1.89,R,0.0,1.0
157331,Andrew Cashner,Slider,1.18,1.12,R,1.0,1.0
157332,Andrew Cashner,2 Seam Fastball,0.38,2.23,R,2.0,1.0
157333,Andrew Cashner,2 Seam Fastball,1.45,2.59,R,2.0,2.0
157334,Andrew Cashner,4 Seam Fastball,0.54,2.63,R,3.0,2.0
157335,Andrew Cashner,4 Seam Fastball,0.07,3.4,R,0.0,0.0
157336,Andrew Cashner,4 Seam Fastball,-1.91,3.72,R,0.0,1.0
157337,Andrew Cashner,4 Seam Fastball,0.77,2.67,R,0.0,2.0
157338,Andrew Cashner,Changeup,-0.94,2.64,L,0.0,0.0
157339,Andrew Cashner,Changeup,-1.78,1.45,L,0.0,1.0
157340,Andrew Cashner,2 Seam Fastball,-1.34,3.36,L,1.0,1.0
157341,Andrew Cashner,2 Seam Fastball,-1.22,2.45,L,2.0,1.0
157342,Andrew Cashner,4 Seam Fastball,-0.06,2.38,L,2.0,2.0
157343,Andrew Cashner,4 Seam Fastball,0.12,1.67,R,0.0,0.0
157344,Andrew Cashner,4 Seam Fastball,0.37,2.36,R,0.0,1.0
157345,Andrew Cashner,4 Seam Fastball,-1.1,2.17,R,0.0,2.0
157359,Andrew Cashner,2 Seam Fastball,0.39,2.51,R,0.0,0.0
157360,Andrew Cashner,4 Seam Fastball,1.93,2.04,L,0.0,0.0
157361,Andrew Cashner,4 Seam Fastball,0.46,2.6,L,1.0,0.0
157362,Andrew Cashner,Slider,0.82,0.54,L,1.0,1.0
157363,Andrew Cashner,4 Seam Fastball,0.65,2.77,L,2.0,1.0
157364,Andrew Cashner,4 Seam Fastball,-0.39,4.03,L,2.0,2.0
157365,Andrew Cashner,4 Seam Fastball,1.81,3.5,L,3.0,2.0
157366,Andrew Cashner,4 Seam Fastball,-0.29,3.75,R,0.0,0.0
157367,Andrew Cashner,4 Seam Fastball,0.29,4.11,R,1.0,0.0
157368,Andrew Cashner,4 Seam Fastball,0.08,3.28,R,2.0,0.0
157369,Andrew Cashner,4 Seam Fastball,0.13,2.37,R,0.0,0.0
157381,Andrew Cashner,2 Seam Fastball,1.36,1.13,L,0.0,0.0
157382,Andrew Cashner,2 Seam Fastball,0.31,1.68,L,1.0,0.0
157383,Andrew Cashner,4 Seam Fastball,1.35,2.55,L,1.0,1.0
157384,Andrew Cashner,2 Seam Fastball,-0.28,1.12,L,2.0,1.0
157385,Andrew Cashner,4 Seam Fastball,-1.06,2.7,L,3.0,1.0
157386,Andrew Cashner,4 Seam Fastball,-0.04,2.05,L,3.0,2.0
157387,Andrew Cashner,4 Seam Fastball,0.52,1.54,L,3.0,2.0
157388,Andrew Cashner,4 Seam Fastball,-1.05,1.38,L,3.0,2.0
157389,Andrew Cashner,4 Seam Fastball,0.89,2.36,R,0.0,0.0
157390,Andrew Cashner,4 Seam Fastball,1.06,1.65,R,0.0,1.0
157391,Andrew Cashner,4 Seam Fastball,-0.87,1.77,R,1.0,1.0
157392,Andrew Cashner,Slider,-0.23,2.64,R,2.0,1.0
157393,Andrew Cashner,4 Seam Fastball,0.35,3.08,R,2.0,2.0
157394,Andrew Cashner,Changeup,-0.25,1.43,R,2.0,2.0
157395,Andrew Cashner,4 Seam Fastball,0.66,1.8,R,2.0,2.0
157396,Andrew Cashner,4 Seam Fastball,-0.13,1.23,R,0.0,0.0
157397,Andrew Cashner,4 Seam Fastball,-0.59,2.79,R,1.0,0.0
157398,Andrew Cashner,2 Seam Fastball,-1.15,1.92,R,1.0,1.0
157399,Andrew Cashner,Slider,-0.91,2.51,L,0.0,0.0
157400,Andrew Cashner,Slider,0.36,1.54,R,0.0,0.0
157401,Andrew Cashner,4 Seam Fastball,-0.04,1.68,R,0.0,1.0
157402,Andrew Cashner,Slider,0.54,1.76,R,0.0,2.0
157403,Andrew Cashner,4 Seam Fastball,-0.77,2.04,R,0.0,2.0
157404,Andrew Cashner,Slider,1.05,1.32,R,0.0,2.0
157405,Andrew Cashner,2 Seam Fastball,0.83,2.36,R,1.0,2.0
157429,Andrew Cashner,Changeup,0.12,1.27,R,0.0,0.0
157430,Andrew Cashner,4 Seam Fastball,-0.49,1.62,R,1.0,0.0
157431,Andrew Cashner,4 Seam Fastball,-0.19,1.93,R,1.0,1.0
157432,Andrew Cashner,Changeup,-0.58,1.43,R,1.0,2.0
157433,Andrew Cashner,4 Seam Fastball,0.08,3.26,L,0.0,0.0
157434,Andrew Cashner,4 Seam Fastball,0.11,2.78,L,0.0,1.0
157435,Andrew Cashner,Changeup,-0.88,2.03,R,0.0,0.0
157436,Andrew Cashner,2 Seam Fastball,0.89,2.2,R,0.0,1.0
157437,Andrew Cashner,Changeup,-0.8,1.21,R,0.0,2.0
157445,Andrew Cashner,Curveball,-0.66,1.05,R,0.0,0.0
157446,Andrew Cashner,4 Seam Fastball,0.8,1.54,R,1.0,0.0
157447,Andrew Cashner,Changeup,-1.03,1.82,R,2.0,0.0
157448,Andrew Cashner,2 Seam Fastball,0.37,2.25,R,2.0,1.0
157449,Andrew Cashner,Changeup,0.22,0.67,R,2.0,2.0
157450,Andrew Cashner,2 Seam Fastball,-0.62,3.73,R,3.0,2.0
157451,Andrew Cashner,Slider,0.77,1.33,L,0.0,0.0
157452,Andrew Cashner,4 Seam Fastball,0.12,3.37,L,0.0,1.0
157453,Andrew Cashner,Slider,0.85,1.47,R,0.0,0.0
157454,Andrew Cashner,Slider,0.44,2.22,R,0.0,1.0
157455,Andrew Cashner,4 Seam Fastball,0.62,2.86,R,0.0,0.0
157456,Andrew Cashner,4 Seam Fastball,1.57,1.98,R,0.0,1.0
157457,Andrew Cashner,4 Seam Fastball,0.89,1.96,R,1.0,1.0
157458,Andrew Cashner,4 Seam Fastball,0.97,1.51,R,1.0,2.0
157459,Andrew Cashner,4 Seam Fastball,-0.71,3.84,R,2.0,2.0
157460,Andrew Cashner,4 Seam Fastball,1.16,2.3,R,2.0,2.0
157461,Andrew Cashner,4 Seam Fastball,0.61,1.81,R,3.0,2.0
178595,Andrew Cashner,2 Seam Fastball,-0.486,2.634,L,0.0,0.0
178596,Andrew Cashner,2 Seam Fastball,-0.748,1.482,L,0.0,1.0
178597,Andrew Cashner,2 Seam Fastball,-0.482,2.039,L,0.0,0.0
178598,Andrew Cashner,2 Seam Fastball,-0.835,2.129,L,0.0,1.0
178599,Andrew Cashner,4 Seam Fastball,0.281,2.583,L,0.0,2.0
178600,Andrew Cashner,Slider,1.533,0.337,L,0.0,2.0
178601,Andrew Cashner,2 Seam Fastball,-0.361,2.603,L,1.0,2.0
178602,Andrew Cashner,2 Seam Fastball,0.406,3.42,L,1.0,2.0
178603,Andrew Cashner,Slider,0.35,0.733,L,2.0,2.0
178604,Andrew Cashner,4 Seam Fastball,-1.145,3.087,L,3.0,2.0
178605,Andrew Cashner,4 Seam Fastball,-0.03,1.721,R,0.0,0.0
178606,Andrew Cashner,2 Seam Fastball,1.277,2.189,R,0.0,1.0
178607,Andrew Cashner,Slider,1.084,1.497,R,1.0,1.0
178608,Andrew Cashner,Slider,1.182,2.8,R,1.0,2.0
178609,Andrew Cashner,2 Seam Fastball,-1.087,3.037,R,1.0,2.0
178621,Andrew Cashner,2 Seam Fastball,-0.74,1.712,L,0.0,0.0
178622,Andrew Cashner,Changeup,-0.131,0.989,L,0.0,1.0
178623,Andrew Cashner,Slider,1.914,0.465,L,0.0,2.0
178624,Andrew Cashner,4 Seam Fastball,-0.413,1.595,L,1.0,2.0
178625,Andrew Cashner,Changeup,-0.311,0.935,L,2.0,2.0
178626,Andrew Cashner,4 Seam Fastball,-1.14,3.229,L,3.0,2.0
178627,Andrew Cashner,2 Seam Fastball,-0.274,2.196,L,0.0,0.0
