,pitcher_id,pitch_type,px,pz,stand,b_count,s_count
701345,Shelby Miller,2 Seam Fastball,-2.105,3.931,L,0.0,0.0
701346,Shelby Miller,Curveball,-1.331,2.692,L,1.0,0.0
701347,Shelby Miller,4 Seam Fastball,0.161,3.788,L,2.0,0.0
701348,Shelby Miller,2 Seam Fastball,0.266,1.4509999999999998,L,3.0,0.0
701349,Shelby Miller,4 Seam Fastball,-0.214,3.699,L,0.0,0.0
701350,Shelby Miller,2 Seam Fastball,-1.327,3.395,L,1.0,0.0
701351,Shelby Miller,2 Seam Fastball,0.318,3.325,L,2.0,0.0
701352,Shelby Miller,4 Seam Fastball,0.8320000000000001,2.617,L,2.0,1.0
701353,Shelby Miller,4 Seam Fastball,-0.9,3.108,L,3.0,1.0
701366,Shelby Miller,4 Seam Fastball,-0.098,2.833,L,0.0,0.0
701367,Shelby Miller,2 Seam Fastball,-1.514,4.518,L,0.0,0.0
701368,Shelby Miller,Curveball,-0.7240000000000001,1.979,L,1.0,0.0
701369,Shelby Miller,Curveball,-0.866,1.539,L,1.0,1.0
701370,Shelby Miller,4 Seam Fastball,-1.3090000000000002,4.244,L,2.0,1.0
701371,Shelby Miller,2 Seam Fastball,-0.7659999999999999,2.417,L,3.0,1.0
701372,Shelby Miller,Curveball,-0.16399999999999998,1.707,L,3.0,2.0
701373,Shelby Miller,4 Seam Fastball,0.727,2.464,R,0.0,0.0
701374,Shelby Miller,Curveball,-0.259,0.752,R,0.0,1.0
701375,Shelby Miller,4 Seam Fastball,0.379,4.473,R,0.0,2.0
701376,Shelby Miller,Cutter,1.689,1.144,R,1.0,2.0
701377,Shelby Miller,Cutter,0.425,2.504,R,2.0,2.0
701395,Shelby Miller,2 Seam Fastball,0.112,4.006,R,0.0,0.0
701396,Shelby Miller,2 Seam Fastball,-0.956,4.521,R,1.0,0.0
701397,Shelby Miller,Cutter,-0.841,3.736,R,2.0,0.0
701398,Shelby Miller,4 Seam Fastball,-0.5710000000000001,3.887,R,3.0,0.0
701399,Shelby Miller,Cutter,0.47,3.678,R,0.0,0.0
701400,Shelby Miller,Changeup,-0.28,1.628,R,1.0,0.0
701401,Shelby Miller,Changeup,-0.4,1.653,R,1.0,1.0
701402,Shelby Miller,4 Seam Fastball,0.768,3.645,R,1.0,2.0
701403,Shelby Miller,Changeup,-0.388,1.034,R,2.0,2.0
701404,Shelby Miller,4 Seam Fastball,-1.058,3.204,R,3.0,2.0
701405,Shelby Miller,4 Seam Fastball,0.466,2.635,R,3.0,2.0
701406,Shelby Miller,Cutter,1.388,1.023,R,0.0,0.0
701407,Shelby Miller,Changeup,-0.318,1.823,R,1.0,0.0
701408,Shelby Miller,4 Seam Fastball,1.349,2.0380000000000003,R,1.0,1.0
701409,Shelby Miller,Changeup,-0.235,2.107,R,2.0,1.0
701410,Shelby Miller,Cutter,-0.5,2.874,R,0.0,0.0
701411,Shelby Miller,4 Seam Fastball,0.5579999999999999,3.395,R,0.0,1.0
701412,Shelby Miller,4 Seam Fastball,0.757,4.709,R,0.0,2.0
701413,Shelby Miller,Cutter,0.07200000000000001,1.446,R,1.0,2.0
701455,Lance Lynn,4 Seam Fastball,0.037000000000000005,2.253,L,0.0,0.0
701456,Lance Lynn,4 Seam Fastball,-0.652,1.849,L,0.0,1.0
701457,Lance Lynn,Changeup,-1.83,1.113,L,0.0,2.0
701458,Lance Lynn,4 Seam Fastball,1.739,2.765,L,1.0,2.0
701459,Lance Lynn,2 Seam Fastball,1.507,1.29,L,2.0,2.0
701460,Lance Lynn,4 Seam Fastball,-0.069,1.956,L,3.0,2.0
701461,Lance Lynn,4 Seam Fastball,-0.77,1.679,L,3.0,2.0
701462,Lance Lynn,2 Seam Fastball,-0.6409999999999999,0.473,R,0.0,0.0
701463,Lance Lynn,2 Seam Fastball,-0.271,2.452,R,1.0,0.0
701464,Lance Lynn,2 Seam Fastball,-2.005,3.17,R,1.0,1.0
701465,Lance Lynn,2 Seam Fastball,-1.52,1.897,R,2.0,1.0
701466,Lance Lynn,4 Seam Fastball,-1.881,3.526,R,2.0,2.0
701467,Lance Lynn,2 Seam Fastball,1.225,2.193,R,2.0,2.0
701468,Lance Lynn,2 Seam Fastball,-0.278,2.371,R,3.0,2.0
701469,Lance Lynn,2 Seam Fastball,-1.7,1.4880000000000002,R,0.0,0.0
701470,Lance Lynn,Slider,-0.598,3.409,R,1.0,0.0
701471,Lance Lynn,2 Seam Fastball,0.023,1.781,R,0.0,0.0
701472,Lance Lynn,4 Seam Fastball,-2.545,2.5,R,0.0,1.0
701473,Lance Lynn,2 Seam Fastball,-1.803,2.654,R,1.0,1.0
701474,Lance Lynn,4 Seam Fastball,0.447,2.638,R,1.0,2.0
701475,Lance Lynn,Slider,1.668,1.867,R,1.0,2.0
701476,Lance Lynn,Slider,1.786,1.073,R,2.0,2.0
701477,Lance Lynn,4 Seam Fastball,0.161,2.511,R,3.0,2.0
701478,Lance Lynn,2 Seam Fastball,-0.445,2.759,R,3.0,2.0
701479,Lance Lynn,Changeup,-1.685,2.519,L,0.0,0.0
701480,Lance Lynn,4 Seam Fastball,-0.34600000000000003,1.5530000000000002,L,0.0,1.0
701481,Lance Lynn,4 Seam Fastball,-0.418,2.172,L,1.0,1.0
701482,Lance Lynn,4 Seam Fastball,0.6459999999999999,2.943,L,1.0,2.0
701494,Lance Lynn,2 Seam Fastball,-0.818,1.95,R,0.0,0.0
701495,Lance Lynn,2 Seam Fastball,-0.22,1.654,L,0.0,0.0
701496,Lance Lynn,2 Seam Fastball,-0.7759999999999999,1.53,L,0.0,1.0
701497,Lance Lynn,4 Seam Fastball,0.191,2.609,L,0.0,2.0
701498,Lance Lynn,2 Seam Fastball,0.166,1.225,R,0.0,0.0
701499,Lance Lynn,4 Seam Fastball,1.463,4.034,R,1.0,0.0
701500,Lance Lynn,4 Seam Fastball,-0.464,2.592,R,2.0,0.0
701501,Lance Lynn,2 Seam Fastball,-1.016,2.875,R,2.0,1.0
701511,Lance Lynn,4 Seam Fastball,0.615,3.004,R,0.0,0.0
701512,Lance Lynn,4 Seam Fastball,0.595,3.742,R,0.0,1.0
701513,Lance Lynn,2 Seam Fastball,-0.282,1.954,L,0.0,0.0
701514,Lance Lynn,2 Seam Fastball,-1.543,1.188,R,0.0,0.0
701515,Lance Lynn,2 Seam Fastball,0.921,2.119,R,1.0,0.0
701516,Lance Lynn,4 Seam Fastball,-0.569,2.219,R,2.0,0.0
701517,Lance Lynn,2 Seam Fastball,-0.7909999999999999,2.579,R,2.0,1.0
701518,Lance Lynn,4 Seam Fastball,-1.259,2.966,R,2.0,2.0
701519,Lance Lynn,4 Seam Fastball,1.461,1.747,R,2.0,2.0
701520,Lance Lynn,4 Seam Fastball,-0.536,3.687,R,3.0,2.0
701533,Lance Lynn,2 Seam Fastball,-0.34600000000000003,1.601,R,0.0,0.0
701534,Lance Lynn,2 Seam Fastball,-0.792,1.969,R,0.0,1.0
701535,Lance Lynn,Changeup,-0.114,0.742,L,0.0,0.0
701536,Lance Lynn,4 Seam Fastball,-0.87,4.101,L,1.0,0.0
701537,Lance Lynn,4 Seam Fastball,-0.194,2.3080000000000003,L,2.0,0.0
701538,Lance Lynn,2 Seam Fastball,-0.861,1.29,L,2.0,1.0
701539,Lance Lynn,2 Seam Fastball,0.639,1.7619999999999998,R,0.0,0.0
701540,Lance Lynn,Slider,0.693,1.656,R,1.0,0.0
701541,Lance Lynn,4 Seam Fastball,0.16399999999999998,3.519,R,1.0,1.0
701542,Lance Lynn,Curveball,-1.811,2.912,R,1.0,2.0
701543,Lance Lynn,2 Seam Fastball,-0.541,1.271,R,2.0,2.0
701544,Lance Lynn,4 Seam Fastball,-1.268,3.252,L,0.0,0.0
701545,Lance Lynn,4 Seam Fastball,0.456,1.807,L,1.0,0.0
701546,Lance Lynn,Slider,0.376,1.178,L,1.0,1.0
701555,Lance Lynn,2 Seam Fastball,-0.115,3.865,R,0.0,0.0
701556,Lance Lynn,2 Seam Fastball,-0.523,2.501,R,1.0,0.0
