,pitcher_id,pitch_type,px,pz,stand,b_count,s_count
978231,Mike Leake,Cutter,0.22,2.69,L,1.0,1.0
978232,Mike Leake,Sinker,-0.74,2.2,L,1.0,2.0
978233,Mike Leake,Sinker,0.82,1.76,R,0.0,0.0
978234,Mike Leake,Sinker,-0.54,2.43,R,1.0,0.0
978235,Mike Leake,Sinker,0.51,2.17,R,1.0,1.0
978236,Mike Leake,Knuckle Curve,-1.48,3.61,L,0.0,0.0
978237,Mike Leake,Cutter,0.02,3.18,L,1.0,0.0
978238,Mike Leake,Cutter,0.04,2.69,L,1.0,1.0
978239,Mike Leake,Sinker,-0.05,0.84,R,0.0,0.0
978240,Mike Leake,Cutter,-0.36,3.31,R,1.0,0.0
978241,Mike Leake,Sinker,-0.28,2.66,R,1.0,1.0
978242,Mike Leake,Slider,0.91,2.84,R,1.0,2.0
978243,Mike Leake,Sinker,0.96,2.17,R,0.0,0.0
978244,Mike Leake,Cutter,-0.01,2.15,R,1.0,0.0
978245,Mike Leake,Sinker,-0.23,1.96,R,0.0,0.0
978254,Mike Leake,Knuckle Curve,-1.46,2.15,R,0.0,0.0
978255,Mike Leake,Sinker,0.47,2.79,R,1.0,0.0
978256,Mike Leake,Sinker,0.87,1.66,R,1.0,1.0
978257,Mike Leake,Sinker,1.17,2.83,R,1.0,2.0
978258,Mike Leake,Sinker,1.04,2.47,R,0.0,0.0
978259,Mike Leake,Sinker,0.87,2.01,R,1.0,0.0
978260,Mike Leake,Slider,2.41,1.95,R,1.0,1.0
978261,Mike Leake,Sinker,-0.68,2.31,R,2.0,1.0
978262,Mike Leake,Sinker,0.67,2.72,R,2.0,2.0
978263,Mike Leake,Cutter,-0.99,2.37,R,2.0,2.0
978264,Mike Leake,Sinker,-0.71,3.14,L,0.0,0.0
978265,Mike Leake,Sinker,-1.06,3.11,L,0.0,1.0
978266,Mike Leake,Sinker,-0.58,2.94,L,1.0,1.0
978267,Mike Leake,Cutter,-0.81,2.32,L,1.0,2.0
978286,Mike Leake,Knuckle Curve,0.8,2.08,L,0.0,0.0
978287,Mike Leake,Sinker,-0.17,1.56,L,1.0,0.0
978288,Mike Leake,Sinker,-0.59,1.61,L,1.0,1.0
978289,Mike Leake,Cutter,-0.93,1.8,L,1.0,2.0
978290,Mike Leake,Sinker,1.45,1.72,R,0.0,0.0
978291,Mike Leake,Cutter,0.35,2.49,R,1.0,0.0
978292,Mike Leake,Sinker,-0.07,3.79,R,1.0,1.0
978293,Mike Leake,Changeup,-1.01,3.15,R,2.0,1.0
978294,Mike Leake,4 Seam Fastball,0.08,3.15,R,3.0,1.0
978295,Mike Leake,Slider,0.76,2.11,R,3.0,2.0
978296,Mike Leake,4 Seam Fastball,-0.02,2.42,R,3.0,2.0
978297,Mike Leake,Cutter,-0.6,3.1,R,3.0,2.0
978298,Mike Leake,Sinker,-1.12,3.49,L,0.0,0.0
978299,Mike Leake,Knuckle Curve,0.01,1.7,L,1.0,0.0
978300,Mike Leake,Cutter,-1.18,2.89,L,1.0,1.0
978301,Mike Leake,Sinker,-0.35,2.79,L,2.0,1.0
978302,Mike Leake,Cutter,0.46,2.1,L,2.0,2.0
978319,Mike Leake,Sinker,1.45,1.88,R,0.0,0.0
978320,Mike Leake,Sinker,0.35,1.17,R,1.0,0.0
978321,Mike Leake,Sinker,-0.15,2.01,R,2.0,0.0
978322,Mike Leake,Sinker,0.6,1.14,R,0.0,0.0
978323,Mike Leake,Sinker,-0.68,2.81,R,1.0,0.0
978324,Mike Leake,Slider,0.93,0.77,R,1.0,1.0
978325,Mike Leake,Changeup,0.65,1.72,R,2.0,1.0
978326,Mike Leake,Sinker,0.58,1.4,R,2.0,2.0
978327,Mike Leake,Cutter,0.0,3.13,R,0.0,0.0
978328,Mike Leake,Sinker,-0.01,2.58,R,0.0,0.0
978329,Mike Leake,Cutter,1.45,1.96,R,0.0,1.0
978330,Mike Leake,Cutter,-0.16,2.5,R,1.0,1.0
978331,Mike Leake,Sinker,-0.7,2.42,R,1.0,2.0
978332,Mike Leake,Cutter,1.79,1.71,R,0.0,0.0
978333,Mike Leake,Cutter,0.73,1.7,R,1.0,0.0
978334,Mike Leake,Cutter,0.84,1.32,R,1.0,1.0
997004,Roenis Elias,2 Seam Fastball,-0.616,1.6869999999999998,R,0.0,0.0
997005,Roenis Elias,2 Seam Fastball,-0.205,1.348,R,0.0,0.0
997006,Roenis Elias,Changeup,0.08900000000000001,2.303,R,1.0,0.0
997007,Roenis Elias,4 Seam Fastball,0.258,1.952,L,0.0,0.0
997008,Roenis Elias,Curveball,0.504,2.189,L,0.0,1.0
997009,Roenis Elias,2 Seam Fastball,-0.695,2.533,L,0.0,2.0
997010,Roenis Elias,2 Seam Fastball,0.344,1.595,R,0.0,0.0
997011,Roenis Elias,4 Seam Fastball,0.145,2.937,R,1.0,0.0
997012,Roenis Elias,2 Seam Fastball,-1.393,2.705,R,1.0,1.0
997013,Roenis Elias,Curveball,-0.664,1.791,R,2.0,1.0
997014,Roenis Elias,4 Seam Fastball,0.16899999999999998,2.79,R,2.0,2.0
997015,Roenis Elias,2 Seam Fastball,1.176,1.477,R,2.0,2.0
997016,Roenis Elias,Curveball,0.852,2.915,R,3.0,2.0
997017,Roenis Elias,Curveball,-0.059,3.266,R,0.0,0.0
997018,Roenis Elias,2 Seam Fastball,-0.409,1.651,R,0.0,1.0
997019,Roenis Elias,Curveball,-0.607,2.65,R,0.0,2.0
997020,Roenis Elias,4 Seam Fastball,1.226,4.152,R,0.0,2.0
997021,Roenis Elias,Changeup,2.151,3.195,R,1.0,2.0
997022,Roenis Elias,Curveball,-1.097,1.834,R,2.0,2.0
997023,Roenis Elias,Curveball,0.153,2.786,R,3.0,2.0
997024,Roenis Elias,4 Seam Fastball,-0.366,1.402,L,0.0,0.0
997025,Roenis Elias,4 Seam Fastball,-1.962,2.617,L,1.0,0.0
997026,Roenis Elias,2 Seam Fastball,-1.3119999999999998,2.42,L,2.0,0.0
997027,Roenis Elias,2 Seam Fastball,-0.649,2.817,L,3.0,0.0
997028,Roenis Elias,2 Seam Fastball,0.917,2.937,L,3.0,1.0
997029,Roenis Elias,Curveball,0.203,2.736,R,0.0,0.0
997030,Roenis Elias,2 Seam Fastball,0.8190000000000001,2.59,R,0.0,1.0
997031,Roenis Elias,2 Seam Fastball,1.224,3.543,R,0.0,2.0
997032,Roenis Elias,Curveball,0.196,4.315,R,1.0,2.0
997033,Roenis Elias,4 Seam Fastball,0.959,2.967,R,2.0,2.0
997047,Roenis Elias,4 Seam Fastball,-0.113,3.05,L,0.0,0.0
997048,Roenis Elias,2 Seam Fastball,-0.899,0.715,L,0.0,1.0
997049,Roenis Elias,Curveball,0.706,2.252,L,1.0,1.0
997050,Roenis Elias,4 Seam Fastball,-0.912,1.4409999999999998,L,2.0,1.0
997051,Roenis Elias,4 Seam Fastball,-0.667,1.721,L,3.0,1.0
997052,Roenis Elias,4 Seam Fastball,1.253,2.658,L,0.0,0.0
997053,Roenis Elias,2 Seam Fastball,-0.5820000000000001,1.921,L,1.0,0.0
997054,Roenis Elias,2 Seam Fastball,-0.735,1.045,R,0.0,0.0
997055,Roenis Elias,Changeup,0.607,2.246,R,1.0,0.0
997075,Roenis Elias,2 Seam Fastball,-0.556,2.161,R,0.0,0.0
997076,Roenis Elias,Curveball,-1.338,2.343,L,0.0,0.0
997077,Roenis Elias,2 Seam Fastball,-0.45,1.279,R,0.0,0.0
997078,Roenis Elias,2 Seam Fastball,-0.131,2.2,R,1.0,0.0
997079,Roenis Elias,Changeup,0.513,1.67,R,1.0,1.0
997080,Roenis Elias,Changeup,0.96,2.431,R,1.0,2.0
997081,Roenis Elias,Curveball,0.39,2.317,R,0.0,0.0
997082,Roenis Elias,2 Seam Fastball,0.733,2.728,R,0.0,1.0
997083,Roenis Elias,2 Seam Fastball,1.598,2.215,R,0.0,2.0
997084,Roenis Elias,Changeup,0.498,0.438,R,1.0,2.0
997085,Roenis Elias,4 Seam Fastball,0.536,3.458,R,2.0,2.0
997093,Roenis Elias,Curveball,-0.659,0.933,L,0.0,0.0
997094,Roenis Elias,Curveball,-0.4970000000000001,4.312,L,1.0,0.0
997095,Roenis Elias,4 Seam Fastball,-1.754,2.837,L,2.0,0.0
997096,Roenis Elias,2 Seam Fastball,0.938,2.069,L,3.0,0.0
997097,Roenis Elias,2 Seam Fastball,-1.3969999999999998,2.35,R,0.0,0.0
997098,Roenis Elias,Changeup,0.705,2.641,R,1.0,0.0
997099,Roenis Elias,4 Seam Fastball,0.14400000000000002,2.46,R,2.0,0.0
997100,Roenis Elias,Curveball,0.5720000000000001,3.988,L,0.0,0.0
997101,Roenis Elias,2 Seam Fastball,0.496,3.267,L,1.0,0.0
997102,Roenis Elias,2 Seam Fastball,0.443,2.82,L,1.0,1.0
997103,Roenis Elias,Curveball,-1.351,2.238,L,0.0,0.0
997104,Roenis Elias,2 Seam Fastball,0.735,2.439,L,1.0,0.0
997105,Roenis Elias,Changeup,-0.439,1.5759999999999998,R,0.0,0.0
997106,Roenis Elias,2 Seam Fastball,-0.404,2.077,R,0.0,1.0
997107,Roenis Elias,2 Seam Fastball,-0.075,0.8759999999999999,R,0.0,0.0
997108,Roenis Elias,2 Seam Fastball,0.4920000000000001,2.553,R,1.0,0.0
997109,Roenis Elias,4 Seam Fastball,0.267,2.502,R,1.0,1.0
997110,Roenis Elias,2 Seam Fastball,0.711,2.186,L,0.0,0.0
1001924,Cory Gearrin,Changeup,-0.608,2.596,L,0.0,0.0
1001925,Cory Gearrin,Sinker,-0.932,1.852,L,0.0,1.0
1001926,Cory Gearrin,Slider,0.027000000000000003,1.7180000000000002,L,0.0,2.0
1001927,Cory Gearrin,Sinker,0.45,0.5539999999999999,L,0.0,2.0
1001928,Cory Gearrin,Slider,0.633,2.457,L,1.0,2.0
1001929,Cory Gearrin,Slider,1.616,1.811,R,0.0,0.0
1001930,Cory Gearrin,Sinker,-0.105,2.954,R,1.0,0.0
1001931,Cory Gearrin,Slider,-0.087,2.259,R,1.0,1.0
1001932,Cory Gearrin,Sinker,0.315,1.235,R,0.0,0.0
1001933,Cory Gearrin,Sinker,1.793,1.171,R,1.0,0.0
1001934,Cory Gearrin,Sinker,-0.094,1.931,R,2.0,0.0
1001935,Cory Gearrin,Sinker,-0.183,2.818,R,2.0,1.0
1001936,Cory Gearrin,Sinker,-0.9,1.889,L,0.0,0.0
1001937,Cory Gearrin,Slider,-0.601,1.754,L,0.0,1.0
1006191,Cory Gearrin,Sinker,-0.098,2.091,R,0.0,0.0
1006192,Cory Gearrin,Sinker,-1.848,2.744,L,0.0,0.0
1006193,Cory Gearrin,Sinker,-0.932,1.432,L,1.0,0.0
1006194,Cory Gearrin,Sinker,-2.037,2.095,L,0.0,0.0
1006195,Cory Gearrin,Sinker,0.129,2.136,L,1.0,0.0
1006196,Cory Gearrin,Sinker,-1.337,2.3080000000000003,L,1.0,1.0
1006197,Cory Gearrin,Sinker,-1.526,1.836,L,1.0,2.0
1006198,Cory Gearrin,Sinker,-0.7170000000000001,2.043,L,2.0,2.0
1006199,Cory Gearrin,Slider,0.235,1.5519999999999998,L,2.0,2.0
1006200,Cory Gearrin,Slider,0.974,2.685,R,0.0,0.0
1006201,Cory Gearrin,Sinker,-0.318,2.466,R,1.0,0.0
1006202,Cory Gearrin,Slider,-0.35100000000000003,2.555,R,1.0,1.0
1006203,Cory Gearrin,Slider,0.62,1.847,R,1.0,2.0
1006204,Mike Leake,Sinker,-1.865,2.442,L,0.0,0.0
1006205,Mike Leake,Sinker,-1.462,2.938,L,1.0,0.0
1006206,Mike Leake,Sinker,-1.356,1.717,L,2.0,0.0
1006207,Mike Leake,Sinker,-0.7979999999999999,1.695,L,3.0,0.0
1006208,Mike Leake,Sinker,-1.17,2.066,L,3.0,1.0
1006209,Mike Leake,Sinker,0.248,1.867,R,0.0,0.0
1006210,Mike Leake,Sinker,0.424,2.9360000000000004,L,0.0,0.0
1006211,Mike Leake,Changeup,-1.104,0.928,L,0.0,1.0
1006212,Mike Leake,4 Seam Fastball,0.618,1.4409999999999998,L,1.0,1.0
1006213,Mike Leake,4 Seam Fastball,-0.51,3.213,L,1.0,2.0
1006214,Mike Leake,Sinker,0.192,1.367,R,0.0,0.0
1006215,Mike Leake,Knuckle Curve,0.74,0.8440000000000001,R,0.0,1.0
1006216,Mike Leake,Sinker,0.361,1.5730000000000002,R,1.0,1.0
1006217,Mike Leake,Sinker,-2.167,3.82,R,1.0,2.0
1006218,Mike Leake,Slider,1.081,0.194,R,2.0,2.0
1006233,Mike Leake,Sinker,-0.8959999999999999,2.414,L,0.0,0.0
1006234,Mike Leake,Sinker,-1.505,2.53,L,0.0,0.0
1006235,Mike Leake,Sinker,-1.778,2.101,L,1.0,0.0
1006236,Mike Leake,Sinker,-1.052,2.7710000000000004,L,2.0,0.0
1006237,Mike Leake,Cutter,-0.513,1.777,L,2.0,1.0
1006238,Mike Leake,Sinker,-0.23,1.568,R,0.0,0.0
1006239,Mike Leake,Cutter,1.113,1.432,R,0.0,1.0
1006240,Mike Leake,4 Seam Fastball,0.7040000000000001,1.507,R,1.0,1.0
1006241,Mike Leake,Slider,0.025,2.108,R,1.0,2.0
1006242,Mike Leake,Slider,1.658,0.126,R,1.0,2.0
1006243,Mike Leake,Sinker,-0.029,2.584,R,2.0,2.0
1006253,Mike Leake,Sinker,-0.637,1.585,R,0.0,0.0
1006254,Mike Leake,Sinker,0.107,1.374,R,1.0,0.0
1006255,Mike Leake,Sinker,0.052000000000000005,1.695,R,2.0,0.0
1006256,Mike Leake,Cutter,0.611,1.751,R,2.0,1.0
1006257,Mike Leake,Sinker,0.08199999999999999,1.884,L,0.0,0.0
1006258,Mike Leake,Knuckle Curve,0.72,2.607,L,0.0,0.0
1006259,Mike Leake,Knuckle Curve,-0.062,0.213,L,0.0,1.0
1006260,Mike Leake,4 Seam Fastball,-0.172,1.807,L,1.0,1.0
1006261,Mike Leake,4 Seam Fastball,2.268,1.449,R,0.0,0.0
1006262,Mike Leake,Sinker,0.7440000000000001,0.727,R,1.0,0.0
1006263,Mike Leake,Cutter,0.6,1.582,R,2.0,0.0
1006264,Mike Leake,Slider,2.029,0.62,R,2.0,1.0
1006265,Mike Leake,Sinker,-0.479,2.414,R,2.0,2.0
1006266,Mike Leake,Sinker,1.1840000000000002,2.494,L,0.0,0.0
1006267,Mike Leake,4 Seam Fastball,0.679,3.109,L,1.0,0.0
1006268,Mike Leake,Slider,1.029,2.057,L,1.0,1.0
1006269,Mike Leake,Slider,0.4270000000000001,2.337,L,1.0,2.0
1006294,Mike Leake,Sinker,0.867,-0.1,R,0.0,0.0
1006295,Mike Leake,Sinker,0.605,1.793,R,1.0,0.0
1006296,Mike Leake,Cutter,1.245,2.29,R,1.0,1.0
1006297,Mike Leake,Slider,1.068,1.362,R,1.0,2.0
1006298,Mike Leake,Knuckle Curve,-1.277,2.452,L,0.0,0.0
1006299,Mike Leake,Sinker,-0.197,1.895,L,1.0,0.0
1006300,Mike Leake,Sinker,0.244,2.9330000000000003,L,1.0,1.0
1006301,Mike Leake,Slider,1.672,1.03,L,1.0,2.0
1006302,Mike Leake,Sinker,-1.175,2.707,L,0.0,0.0
1006303,Mike Leake,Changeup,-1.82,3.184,L,0.0,1.0
1006304,Mike Leake,4 Seam Fastball,0.029,3.2460000000000004,L,1.0,1.0
1006305,Mike Leake,Knuckle Curve,0.014,2.753,R,0.0,0.0
1006306,Mike Leake,Knuckle Curve,0.888,1.672,R,0.0,1.0
1006307,Mike Leake,Sinker,0.025,1.52,R,0.0,0.0
1006322,Mike Leake,Changeup,0.7120000000000001,0.8029999999999999,L,0.0,0.0
1006323,Mike Leake,Sinker,-0.871,2.48,L,1.0,0.0
1006324,Mike Leake,Sinker,0.424,1.712,L,1.0,1.0
1006325,Mike Leake,Sinker,1.992,1.285,L,1.0,2.0
1006326,Mike Leake,Sinker,-0.094,1.777,L,2.0,2.0
1006327,Mike Leake,4 Seam Fastball,-0.036000000000000004,1.947,L,0.0,0.0
1006328,Mike Leake,Changeup,0.17800000000000002,0.213,L,0.0,1.0
1006329,Mike Leake,Changeup,-0.816,1.53,L,1.0,1.0
1006330,Mike Leake,Sinker,1.179,3.233,L,1.0,2.0
1006331,Mike Leake,Slider,0.598,1.461,L,2.0,2.0
1006332,Mike Leake,Slider,1.166,1.264,R,0.0,0.0
1006333,Mike Leake,4 Seam Fastball,1.075,2.983,R,0.0,1.0
1006334,Mike Leake,Slider,1.538,0.65,R,0.0,2.0
1006335,Mike Leake,Sinker,1.03,3.09,R,1.0,2.0
1006347,Mike Leake,Sinker,-0.943,1.337,L,0.0,0.0
1006348,Mike Leake,Changeup,0.325,0.654,L,1.0,0.0
1006349,Mike Leake,4 Seam Fastball,-0.34,2.102,L,2.0,0.0
1006350,Mike Leake,Cutter,0.521,2.8280000000000003,L,2.0,1.0
1006351,Mike Leake,Sinker,-0.306,3.386,R,0.0,0.0
1006352,Mike Leake,Knuckle Curve,-0.161,1.716,L,0.0,0.0
1006353,Mike Leake,Changeup,-0.536,0.252,L,0.0,1.0
1006354,Mike Leake,Sinker,-1.342,3.134,L,1.0,1.0
1006355,Mike Leake,Sinker,-0.399,2.113,L,2.0,1.0
1006356,Mike Leake,Sinker,-0.187,1.651,L,0.0,0.0
1006357,Mike Leake,Cutter,0.909,1.347,R,0.0,0.0
1006358,Mike Leake,Slider,0.574,0.68,R,0.0,0.0
1006359,Mike Leake,Sinker,1.278,1.817,R,1.0,0.0
1006360,Mike Leake,4 Seam Fastball,-0.301,2.154,R,2.0,0.0
1006361,Mike Leake,4 Seam Fastball,-0.008,1.938,R,2.0,1.0
1017678,Cory Gearrin,Slider,0.294,2.85,R,0.0,0.0
1017679,Cory Gearrin,Sinker,0.626,1.714,R,0.0,1.0
1017680,Cory Gearrin,Slider,1.653,1.611,R,0.0,2.0
1017681,Cory Gearrin,Slider,2.187,2.193,R,0.0,2.0
1017682,Cory Gearrin,Slider,1.479,1.043,R,0.0,0.0
1017683,Cory Gearrin,Sinker,-0.562,3.009,R,1.0,0.0
1017684,Cory Gearrin,Sinker,0.31,1.797,R,2.0,0.0
1017685,Cory Gearrin,Sinker,-0.353,3.034,R,0.0,0.0
1017686,Cory Gearrin,Slider,1.865,1.839,R,0.0,1.0
1017687,Cory Gearrin,Slider,3.935,0.629,R,0.0,2.0
1017688,Cory Gearrin,Slider,1.432,1.977,R,1.0,2.0
1017689,Cory Gearrin,Slider,1.536,1.898,R,1.0,2.0
1017690,Cory Gearrin,Slider,3.45,1.011,R,1.0,2.0
1017691,Cory Gearrin,Slider,0.261,2.444,R,2.0,2.0
1017692,Cory Gearrin,Sinker,0.632,2.55,R,2.0,2.0
1021366,Cory Gearrin,Slider,0.903,1.632,R,0.0,0.0
1021367,Cory Gearrin,Sinker,1.398,1.947,R,0.0,1.0
1021368,Cory Gearrin,Slider,-0.5479999999999999,2.086,R,1.0,1.0
1021369,Cory Gearrin,Sinker,-0.463,1.679,L,0.0,0.0
1021370,Cory Gearrin,Slider,0.361,2.562,R,0.0,0.0
1021371,Cory Gearrin,Slider,1.083,1.887,R,0.0,1.0
1021372,Cory Gearrin,Sinker,0.329,1.715,R,1.0,1.0
1021373,Cory Gearrin,Slider,2.902,1.239,R,1.0,2.0
1021374,Cory Gearrin,Slider,2.845,0.569,R,2.0,2.0
1021375,Cory Gearrin,Slider,0.782,1.59,R,3.0,2.0
1023374,Tommy Milone,4 Seam Fastball,-0.726,1.3230000000000002,L,0.0,0.0
1023375,Tommy Milone,4 Seam Fastball,-0.448,2.265,L,0.0,1.0
1023376,Tommy Milone,4 Seam Fastball,-2.0540000000000003,0.917,L,0.0,2.0
1023377,Tommy Milone,Curveball,-1.0759999999999998,0.333,L,1.0,2.0
1023378,Tommy Milone,4 Seam Fastball,0.594,1.884,R,0.0,0.0
1023379,Tommy Milone,Changeup,0.583,0.956,R,0.0,1.0
1023380,Tommy Milone,Changeup,1.068,0.244,R,0.0,2.0
1023381,Tommy Milone,Changeup,1.265,1.575,R,1.0,2.0
1023382,Tommy Milone,4 Seam Fastball,-0.1,1.204,R,0.0,0.0
1023383,Tommy Milone,4 Seam Fastball,0.644,1.601,R,1.0,0.0
1023384,Tommy Milone,4 Seam Fastball,1.196,1.925,R,1.0,1.0
1023385,Tommy Milone,4 Seam Fastball,0.72,2.069,R,2.0,1.0
1023386,Tommy Milone,Changeup,1.227,1.731,R,2.0,2.0
1023400,Tommy Milone,4 Seam Fastball,1.143,2.467,R,0.0,0.0
1023401,Tommy Milone,Changeup,1.193,1.017,R,1.0,0.0
1023402,Tommy Milone,4 Seam Fastball,-1.611,2.292,R,1.0,1.0
1023403,Tommy Milone,4 Seam Fastball,0.017,1.897,R,2.0,1.0
1023404,Tommy Milone,4 Seam Fastball,-1.289,2.233,R,0.0,0.0
1023405,Tommy Milone,4 Seam Fastball,-0.642,3.667,R,1.0,0.0
1023406,Tommy Milone,Changeup,-0.05,1.6769999999999998,R,2.0,0.0
1023407,Tommy Milone,4 Seam Fastball,-1.3130000000000002,2.707,R,2.0,1.0
1023408,Tommy Milone,4 Seam Fastball,0.705,2.48,R,0.0,0.0
1023409,Tommy Milone,Changeup,0.254,0.835,R,0.0,1.0
1023410,Tommy Milone,Changeup,0.595,2.046,R,1.0,1.0
1023411,Tommy Milone,4 Seam Fastball,0.097,3.134,L,0.0,0.0
1023412,Tommy Milone,Curveball,0.196,1.928,L,0.0,1.0
1023413,Tommy Milone,Changeup,-0.052000000000000005,0.522,R,0.0,0.0
1023414,Tommy Milone,Changeup,0.6509999999999999,1.057,R,1.0,0.0
1023415,Tommy Milone,4 Seam Fastball,-1.52,2.93,R,1.0,1.0
1023416,Tommy Milone,Changeup,0.142,2.479,R,2.0,1.0
1023446,Tommy Milone,4 Seam Fastball,1.22,2.401,R,0.0,0.0
1023447,Tommy Milone,Changeup,0.036000000000000004,1.271,R,1.0,0.0
1023448,Tommy Milone,4 Seam Fastball,0.672,2.4730000000000003,R,2.0,0.0
1023449,Tommy Milone,Changeup,1.296,2.8480000000000003,R,2.0,1.0
1023450,Tommy Milone,4 Seam Fastball,-0.211,2.519,L,0.0,0.0
1023451,Tommy Milone,Slider,-0.962,2.206,L,0.0,1.0
1023452,Tommy Milone,Curveball,-0.904,1.5119999999999998,L,1.0,1.0
1023453,Tommy Milone,4 Seam Fastball,-1.009,1.366,L,2.0,1.0
1023454,Tommy Milone,4 Seam Fastball,-1.102,2.335,L,3.0,1.0
1023455,Tommy Milone,Changeup,-0.182,0.794,R,0.0,0.0
1023456,Tommy Milone,Changeup,0.52,0.467,R,1.0,0.0
1023457,Tommy Milone,4 Seam Fastball,1.129,2.822,R,2.0,0.0
1023458,Tommy Milone,4 Seam Fastball,0.14,2.199,R,3.0,0.0
1023459,Tommy Milone,Changeup,0.04,1.746,R,3.0,1.0
1023460,Tommy Milone,Changeup,0.459,2.494,R,0.0,0.0
1023461,Tommy Milone,Changeup,0.13699999999999998,0.996,R,0.0,0.0
1023462,Tommy Milone,Changeup,1.635,2.734,R,1.0,0.0
1023463,Tommy Milone,4 Seam Fastball,0.32,1.624,R,2.0,0.0
1023464,Tommy Milone,4 Seam Fastball,1.112,2.281,R,0.0,0.0
1023465,Tommy Milone,4 Seam Fastball,-0.405,2.037,R,1.0,0.0
1023466,Tommy Milone,Changeup,0.098,2.211,R,1.0,1.0
1023467,Tommy Milone,Curveball,-1.609,0.124,R,1.0,2.0
1023468,Tommy Milone,Changeup,0.455,1.318,R,2.0,2.0
1023489,Tommy Milone,Changeup,1.388,2.384,R,0.0,0.0
1023490,Tommy Milone,Curveball,-0.327,1.3259999999999998,R,1.0,0.0
1023491,Tommy Milone,4 Seam Fastball,1.128,2.441,R,2.0,0.0
1023492,Tommy Milone,4 Seam Fastball,-0.835,2.9160000000000004,R,3.0,0.0
1023493,Tommy Milone,Slider,-0.252,1.937,L,0.0,0.0
1023494,Tommy Milone,4 Seam Fastball,0.7909999999999999,1.971,R,0.0,0.0
1023495,Tommy Milone,Changeup,-0.061,0.716,R,0.0,1.0
1023496,Tommy Milone,4 Seam Fastball,0.789,2.575,R,1.0,1.0
1023497,Tommy Milone,4 Seam Fastball,0.723,2.371,R,1.0,2.0
1023498,Tommy Milone,Changeup,0.161,2.068,R,0.0,0.0
1023499,Tommy Milone,4 Seam Fastball,-1.248,1.812,R,0.0,1.0
1023500,Tommy Milone,4 Seam Fastball,-1.402,2.674,R,1.0,1.0
1023501,Tommy Milone,4 Seam Fastball,1.277,2.282,R,2.0,1.0
1023502,Tommy Milone,Changeup,0.024,1.41,R,3.0,1.0
1023503,Tommy Milone,4 Seam Fastball,-0.6579999999999999,2.728,L,0.0,0.0
1023504,Tommy Milone,Curveball,0.486,3.36,R,0.0,0.0
1023505,Tommy Milone,4 Seam Fastball,-0.466,2.692,R,1.0,0.0
1023506,Tommy Milone,4 Seam Fastball,0.728,1.959,R,0.0,0.0
1023507,Tommy Milone,Changeup,0.8029999999999999,0.6659999999999999,R,0.0,1.0
1023508,Tommy Milone,4 Seam Fastball,0.342,1.375,R,1.0,1.0
1023509,Tommy Milone,Curveball,-0.242,2.802,R,2.0,1.0
1023510,Tommy Milone,4 Seam Fastball,-0.923,2.0540000000000003,R,2.0,2.0
1023511,Tommy Milone,Changeup,-0.172,0.41,R,2.0,2.0
1023512,Tommy Milone,Changeup,-0.639,1.045,R,3.0,2.0
1024432,Cory Gearrin,2 Seam Fastball,-1.224,2.442,R,0.0,0.0
1024433,Cory Gearrin,2 Seam Fastball,-0.062,2.001,R,1.0,0.0
1024434,Cory Gearrin,Changeup,-1.628,-1.3230000000000002,R,1.0,1.0
1024435,Cory Gearrin,Slider,1.466,1.662,R,2.0,1.0
1024436,Cory Gearrin,Sinker,1.349,0.918,R,3.0,1.0
1024437,Cory Gearrin,Sinker,0.895,1.204,L,0.0,0.0
1024438,Cory Gearrin,Sinker,-0.964,2.112,L,1.0,0.0
1024439,Cory Gearrin,Slider,1.054,0.966,R,0.0,0.0
1024440,Cory Gearrin,Slider,-0.659,2.716,R,1.0,0.0
1024441,Cory Gearrin,Slider,0.426,1.902,R,1.0,1.0
1024442,Cory Gearrin,Slider,1.055,1.7619999999999998,R,1.0,2.0
1024443,Cory Gearrin,Slider,1.132,1.521,R,2.0,2.0
1024444,Cory Gearrin,Slider,-1.3,3.338,R,3.0,2.0
1024445,Cory Gearrin,Sinker,0.095,1.785,L,0.0,0.0
1024446,Cory Gearrin,Slider,-0.519,2.003,L,0.0,1.0
1024447,Cory Gearrin,Slider,-0.501,1.5219999999999998,L,0.0,2.0
1024814,Wade LeBlanc,4 Seam Fastball,-0.405,1.455,L,0.0,0.0
1024815,Wade LeBlanc,Curveball,0.119,1.75,L,0.0,1.0
1024816,Wade LeBlanc,2 Seam Fastball,1.008,2.553,R,0.0,0.0
1024817,Wade LeBlanc,2 Seam Fastball,0.353,1.386,R,1.0,0.0
1024818,Wade LeBlanc,2 Seam Fastball,0.5760000000000001,2.528,R,2.0,0.0
1024819,Wade LeBlanc,2 Seam Fastball,0.5379999999999999,2.934,R,2.0,1.0
1024820,Wade LeBlanc,Changeup,0.93,2.637,R,2.0,2.0
1024821,Wade LeBlanc,Cutter,0.413,2.84,R,0.0,0.0
1024822,Wade LeBlanc,4 Seam Fastball,-0.83,2.528,R,0.0,1.0
1024823,Wade LeBlanc,4 Seam Fastball,-0.48,2.443,R,1.0,1.0
1024824,Wade LeBlanc,4 Seam Fastball,0.5,4.25,R,1.0,2.0
1024825,Wade LeBlanc,Changeup,0.481,1.111,R,2.0,2.0
1024826,Wade LeBlanc,Changeup,1.266,2.247,R,2.0,2.0
