,pitcher_id,pitch_type,px,pz,stand,b_count,s_count
946466,Derek Law,Changeup,0.892,-1.111,L,1.0,1.0
946467,Derek Law,4 Seam Fastball,-0.244,3.116,L,2.0,1.0
946468,Derek Law,4 Seam Fastball,-0.445,1.965,L,2.0,2.0
946469,Derek Law,Curveball,-0.855,3.152,L,2.0,2.0
946470,Derek Law,4 Seam Fastball,-0.391,2.823,R,0.0,0.0
946471,Derek Law,4 Seam Fastball,-1.413,3.937,R,0.0,1.0
946472,Derek Law,Slider,0.107,2.207,R,1.0,1.0
946473,Derek Law,4 Seam Fastball,-0.168,2.499,L,0.0,0.0
946808,Marcus Stroman,2 Seam Fastball,0.6859999999999999,2.486,R,0.0,0.0
946809,Marcus Stroman,4 Seam Fastball,0.249,2.543,R,0.0,1.0
946810,Marcus Stroman,Curveball,1.091,1.342,R,0.0,2.0
946811,Marcus Stroman,2 Seam Fastball,0.519,3.65,R,0.0,0.0
946812,Marcus Stroman,2 Seam Fastball,-1.876,2.785,R,1.0,0.0
946813,Marcus Stroman,2 Seam Fastball,-0.455,3.1210000000000004,R,2.0,0.0
946814,Marcus Stroman,Curveball,0.4920000000000001,1.504,R,0.0,0.0
946815,Marcus Stroman,4 Seam Fastball,0.223,2.286,R,1.0,0.0
946816,Marcus Stroman,2 Seam Fastball,0.687,3.028,R,1.0,1.0
946817,Marcus Stroman,Curveball,0.882,0.574,R,1.0,2.0
946818,Marcus Stroman,Slider,1.39,0.513,R,2.0,2.0
946819,Marcus Stroman,2 Seam Fastball,-0.081,3.582,L,0.0,0.0
946820,Marcus Stroman,2 Seam Fastball,1.096,2.57,L,0.0,1.0
946821,Marcus Stroman,Cutter,0.586,3.92,L,1.0,1.0
946822,Marcus Stroman,Changeup,-0.11,1.705,L,2.0,1.0
946823,Marcus Stroman,Slider,0.701,1.755,L,2.0,2.0
946824,Marcus Stroman,4 Seam Fastball,1.96,2.465,L,2.0,2.0
946825,Marcus Stroman,Slider,1.342,0.685,L,3.0,2.0
946826,Marcus Stroman,2 Seam Fastball,0.215,2.595,R,0.0,0.0
946846,Marcus Stroman,Curveball,-0.899,1.695,L,0.0,0.0
946847,Marcus Stroman,4 Seam Fastball,1.055,3.88,L,0.0,1.0
946848,Marcus Stroman,Changeup,-0.574,1.41,L,1.0,1.0
946849,Marcus Stroman,Cutter,-0.3720000000000001,4.1930000000000005,L,0.0,0.0
946850,Marcus Stroman,Slider,0.918,2.0780000000000003,L,1.0,0.0
946851,Marcus Stroman,2 Seam Fastball,0.49,2.841,L,1.0,1.0
946852,Marcus Stroman,Slider,0.591,1.88,L,1.0,2.0
946853,Marcus Stroman,Cutter,1.287,0.91,L,0.0,0.0
946854,Marcus Stroman,2 Seam Fastball,-0.05,1.181,L,1.0,0.0
946855,Marcus Stroman,Curveball,1.461,0.964,R,0.0,0.0
946856,Marcus Stroman,2 Seam Fastball,-0.8320000000000001,3.193,R,1.0,0.0
946857,Marcus Stroman,2 Seam Fastball,-0.645,2.139,R,2.0,0.0
946858,Marcus Stroman,2 Seam Fastball,0.274,2.366,R,2.0,1.0
946877,Marcus Stroman,Slider,-0.053,1.587,R,0.0,0.0
946878,Marcus Stroman,2 Seam Fastball,0.017,2.252,R,0.0,1.0
946879,Marcus Stroman,Changeup,-0.105,0.653,R,0.0,2.0
946880,Marcus Stroman,Curveball,-1.047,3.298,R,0.0,0.0
946881,Marcus Stroman,2 Seam Fastball,0.086,2.129,R,1.0,0.0
946882,Marcus Stroman,Changeup,1.056,2.736,R,1.0,1.0
946883,Marcus Stroman,2 Seam Fastball,0.6809999999999999,1.074,R,2.0,1.0
946884,Marcus Stroman,4 Seam Fastball,1.507,1.459,R,3.0,1.0
946885,Marcus Stroman,2 Seam Fastball,0.129,2.069,R,0.0,0.0
946886,Marcus Stroman,4 Seam Fastball,-0.461,2.83,R,0.0,1.0
946887,Marcus Stroman,Changeup,0.568,0.9,L,0.0,0.0
946888,Marcus Stroman,Cutter,0.478,2.215,L,1.0,0.0
946889,Marcus Stroman,2 Seam Fastball,0.46,1.366,R,0.0,0.0
946890,Marcus Stroman,2 Seam Fastball,-0.525,2.012,R,0.0,1.0
946920,Marcus Stroman,2 Seam Fastball,-0.363,2.152,L,0.0,0.0
946921,Marcus Stroman,2 Seam Fastball,-0.077,1.041,L,0.0,0.0
946922,Marcus Stroman,Slider,1.6969999999999998,0.184,L,1.0,0.0
946923,Marcus Stroman,2 Seam Fastball,-1.207,2.406,L,2.0,0.0
946924,Marcus Stroman,2 Seam Fastball,-0.339,1.916,L,3.0,0.0
946925,Marcus Stroman,Cutter,0.257,3.236,L,3.0,1.0
946926,Marcus Stroman,4 Seam Fastball,1.523,1.477,L,3.0,2.0
946927,Marcus Stroman,Curveball,-0.5770000000000001,2.43,L,0.0,0.0
946928,Marcus Stroman,Slider,0.838,0.197,L,0.0,1.0
946929,Marcus Stroman,Curveball,-0.556,1.475,L,1.0,1.0
946930,Marcus Stroman,Slider,0.246,2.278,L,2.0,1.0
946931,Marcus Stroman,4 Seam Fastball,-0.064,3.379,L,2.0,2.0
946932,Marcus Stroman,Changeup,-0.006999999999999999,0.417,L,2.0,2.0
946933,Marcus Stroman,Slider,1.255,0.261,L,3.0,2.0
946934,Marcus Stroman,2 Seam Fastball,-0.196,2.636,R,0.0,0.0
946935,Marcus Stroman,Curveball,1.3019999999999998,0.937,R,0.0,1.0
946936,Marcus Stroman,2 Seam Fastball,0.913,3.399,R,0.0,2.0
946937,Marcus Stroman,4 Seam Fastball,1.216,2.61,R,1.0,2.0
946938,Marcus Stroman,Curveball,0.024,2.066,R,0.0,0.0
946939,Marcus Stroman,2 Seam Fastball,-0.031,2.694,R,0.0,1.0
946940,Marcus Stroman,Changeup,0.225,0.524,R,0.0,0.0
946941,Marcus Stroman,Curveball,-0.114,1.864,R,1.0,0.0
946942,Marcus Stroman,4 Seam Fastball,0.628,1.856,R,1.0,1.0
946943,Marcus Stroman,4 Seam Fastball,1.39,1.84,R,1.0,2.0
946944,Marcus Stroman,2 Seam Fastball,0.29100000000000004,2.466,R,2.0,2.0
946978,Marcus Stroman,4 Seam Fastball,-0.545,2.441,R,0.0,0.0
946979,Marcus Stroman,2 Seam Fastball,0.033,3.016,R,0.0,1.0
946980,Marcus Stroman,2 Seam Fastball,-0.968,1.859,L,0.0,0.0
946981,Marcus Stroman,2 Seam Fastball,0.8109999999999999,0.634,L,1.0,0.0
946982,Marcus Stroman,2 Seam Fastball,-0.968,3.024,L,2.0,0.0
946983,Marcus Stroman,2 Seam Fastball,-0.16,1.011,L,2.0,1.0
946984,Marcus Stroman,2 Seam Fastball,-0.606,1.335,L,3.0,1.0
946985,Marcus Stroman,2 Seam Fastball,0.171,1.6,L,3.0,2.0
946986,Marcus Stroman,Changeup,-0.003,0.981,L,3.0,2.0
946987,Marcus Stroman,4 Seam Fastball,0.477,2.549,R,0.0,0.0
946988,Marcus Stroman,Curveball,0.064,1.328,R,0.0,1.0
946989,Marcus Stroman,Curveball,0.972,0.89,R,0.0,2.0
946990,Marcus Stroman,Slider,1.713,0.309,R,1.0,2.0
946991,Marcus Stroman,Changeup,0.9,0.353,R,2.0,2.0
946992,Marcus Stroman,2 Seam Fastball,1.073,2.178,R,3.0,2.0
946993,Marcus Stroman,4 Seam Fastball,-0.448,3.233,L,0.0,0.0
946994,Marcus Stroman,Slider,-0.08,1.392,L,0.0,1.0
947019,Marcus Stroman,2 Seam Fastball,-1.4380000000000002,2.675,L,0.0,0.0
947020,Marcus Stroman,2 Seam Fastball,-0.449,3.281,L,1.0,0.0
947021,Marcus Stroman,Cutter,1.164,1.202,L,1.0,1.0
947022,Marcus Stroman,2 Seam Fastball,0.062,1.642,L,2.0,1.0
947023,Marcus Stroman,4 Seam Fastball,0.42,1.4680000000000002,L,0.0,0.0
947024,Marcus Stroman,2 Seam Fastball,-1.359,2.798,L,1.0,0.0
947025,Marcus Stroman,2 Seam Fastball,1.376,2.011,L,2.0,0.0
947026,Marcus Stroman,2 Seam Fastball,-1.281,2.1590000000000003,L,3.0,0.0
947027,Marcus Stroman,2 Seam Fastball,0.235,1.319,R,0.0,0.0
947028,Marcus Stroman,2 Seam Fastball,0.228,2.866,R,0.0,1.0
947029,Marcus Stroman,Curveball,1.164,0.895,R,0.0,2.0
947030,Marcus Stroman,Curveball,0.8270000000000001,0.636,R,0.0,0.0
947031,Marcus Stroman,2 Seam Fastball,-0.787,2.273,R,1.0,0.0
951341,Clay Buchholz,Cutter,0.991,0.647,L,0.0,0.0
951342,Clay Buchholz,4 Seam Fastball,0.8640000000000001,2.6660000000000004,L,1.0,0.0
951343,Clay Buchholz,2 Seam Fastball,-0.52,1.662,L,1.0,1.0
951344,Clay Buchholz,2 Seam Fastball,0.948,1.768,R,0.0,0.0
951345,Clay Buchholz,2 Seam Fastball,0.852,1.58,R,0.0,1.0
951346,Clay Buchholz,2 Seam Fastball,-0.045,3.682,R,0.0,2.0
951347,Clay Buchholz,Curveball,0.029,1.97,R,0.0,2.0
951348,Clay Buchholz,2 Seam Fastball,0.5429999999999999,2.026,R,0.0,0.0
953275,Ken Giles,Slider,1.4069999999999998,2.093,R,0.0,0.0
953276,Ken Giles,Slider,0.613,2.367,R,0.0,1.0
953277,Ken Giles,Slider,1.102,-0.301,R,0.0,2.0
953278,Ken Giles,Slider,-1.069,2.983,L,0.0,0.0
953279,Ken Giles,4 Seam Fastball,-0.69,3.167,L,0.0,1.0
953280,Ken Giles,Slider,0.8909999999999999,1.99,R,0.0,0.0
953281,Ken Giles,Slider,-0.238,0.8029999999999999,R,0.0,1.0
953282,Ken Giles,Slider,-0.598,1.406,R,1.0,1.0
953283,Ken Giles,Slider,-0.32,1.597,R,1.0,2.0
953284,Ken Giles,4 Seam Fastball,-1.057,2.464,L,0.0,0.0
953285,Ken Giles,4 Seam Fastball,-1.4369999999999998,2.843,L,0.0,1.0
954089,Joe Biagini,4 Seam Fastball,-1.3,2.763,R,0.0,0.0
958069,Aaron Sanchez,4 Seam Fastball,-0.764,4.2860000000000005,R,0.0,0.0
958070,Aaron Sanchez,4 Seam Fastball,-0.655,3.806,R,1.0,0.0
958071,Aaron Sanchez,2 Seam Fastball,-0.385,2.104,R,2.0,0.0
958072,Aaron Sanchez,2 Seam Fastball,0.343,1.252,R,2.0,1.0
958073,Aaron Sanchez,2 Seam Fastball,-0.307,1.992,R,3.0,1.0
958074,Aaron Sanchez,2 Seam Fastball,-0.057,2.461,R,3.0,2.0
958075,Aaron Sanchez,4 Seam Fastball,-0.248,1.181,L,0.0,0.0
958076,Aaron Sanchez,2 Seam Fastball,0.141,2.4330000000000003,L,1.0,0.0
958077,Aaron Sanchez,4 Seam Fastball,0.477,1.931,R,0.0,0.0
958078,Aaron Sanchez,Changeup,0.914,1.895,R,0.0,1.0
958079,Aaron Sanchez,2 Seam Fastball,1.172,3.645,R,1.0,1.0
958080,Aaron Sanchez,2 Seam Fastball,-0.741,1.359,R,2.0,1.0
958081,Aaron Sanchez,Curveball,1.414,1.406,R,2.0,2.0
958092,Aaron Sanchez,2 Seam Fastball,-0.192,3.193,L,0.0,0.0
958093,Aaron Sanchez,Curveball,-0.39,3.084,L,0.0,1.0
958094,Aaron Sanchez,Changeup,-0.463,1.7990000000000002,L,0.0,2.0
958095,Aaron Sanchez,2 Seam Fastball,0.629,2.213,R,0.0,0.0
958096,Aaron Sanchez,2 Seam Fastball,1.169,2.789,R,0.0,1.0
958097,Aaron Sanchez,2 Seam Fastball,0.612,2.756,R,1.0,1.0
958098,Aaron Sanchez,Curveball,1.047,1.922,R,1.0,2.0
958099,Aaron Sanchez,2 Seam Fastball,-0.341,2.7,R,0.0,0.0
958100,Aaron Sanchez,Curveball,2.498,-0.321,R,0.0,1.0
958101,Aaron Sanchez,2 Seam Fastball,0.802,2.378,R,1.0,1.0
958121,Aaron Sanchez,4 Seam Fastball,0.069,3.715,R,0.0,0.0
958122,Aaron Sanchez,2 Seam Fastball,-0.7070000000000001,4.354,R,1.0,0.0
958123,Aaron Sanchez,2 Seam Fastball,0.6559999999999999,1.2990000000000002,R,2.0,0.0
958124,Aaron Sanchez,2 Seam Fastball,0.354,2.547,R,3.0,0.0
958125,Aaron Sanchez,2 Seam Fastball,0.369,2.4530000000000003,R,3.0,1.0
958126,Aaron Sanchez,2 Seam Fastball,-0.042,1.54,L,0.0,0.0
958127,Aaron Sanchez,2 Seam Fastball,0.183,2.546,L,0.0,1.0
958128,Aaron Sanchez,4 Seam Fastball,-0.452,3.005,L,0.0,2.0
958129,Aaron Sanchez,2 Seam Fastball,0.657,2.372,R,0.0,0.0
958130,Aaron Sanchez,2 Seam Fastball,0.029,1.595,R,0.0,1.0
958131,Aaron Sanchez,2 Seam Fastball,0.101,2.35,R,1.0,1.0
958132,Aaron Sanchez,Curveball,0.206,2.641,R,1.0,2.0
958133,Aaron Sanchez,2 Seam Fastball,-0.498,2.411,R,0.0,0.0
958155,Aaron Sanchez,4 Seam Fastball,0.435,1.605,L,0.0,0.0
958156,Aaron Sanchez,2 Seam Fastball,-0.08800000000000001,3.573,R,0.0,0.0
958157,Aaron Sanchez,2 Seam Fastball,1.289,2.274,R,1.0,0.0
958158,Aaron Sanchez,2 Seam Fastball,-0.268,1.952,R,2.0,0.0
958159,Aaron Sanchez,2 Seam Fastball,0.121,2.397,L,0.0,0.0
958160,Aaron Sanchez,2 Seam Fastball,-0.488,2.805,L,0.0,1.0
958161,Aaron Sanchez,Curveball,0.823,2.574,L,0.0,2.0
958162,Aaron Sanchez,Curveball,1.0,2.2,L,0.0,2.0
958163,Aaron Sanchez,2 Seam Fastball,-0.77,0.743,L,0.0,2.0
958164,Aaron Sanchez,Changeup,0.787,0.777,L,1.0,2.0
958165,Aaron Sanchez,2 Seam Fastball,1.4680000000000002,3.213,L,2.0,2.0
958166,Aaron Sanchez,2 Seam Fastball,-0.639,2.456,L,3.0,2.0
958167,Aaron Sanchez,4 Seam Fastball,-0.921,3.112,L,3.0,2.0
958168,Aaron Sanchez,2 Seam Fastball,-0.416,2.6860000000000004,L,3.0,2.0
958189,Aaron Sanchez,2 Seam Fastball,0.353,3.03,R,0.0,0.0
958190,Aaron Sanchez,2 Seam Fastball,-0.123,3.05,R,0.0,1.0
958191,Aaron Sanchez,2 Seam Fastball,0.277,3.624,R,0.0,0.0
958192,Aaron Sanchez,2 Seam Fastball,0.093,3.182,R,0.0,0.0
958193,Aaron Sanchez,2 Seam Fastball,-0.35200000000000004,2.081,R,0.0,1.0
958194,Aaron Sanchez,Curveball,2.092,1.137,R,0.0,2.0
958195,Aaron Sanchez,Curveball,0.31,2.269,R,1.0,2.0
958213,Aaron Sanchez,2 Seam Fastball,-0.305,1.808,L,0.0,0.0
958214,Aaron Sanchez,Curveball,0.009000000000000001,1.755,L,0.0,1.0
958215,Aaron Sanchez,2 Seam Fastball,-0.256,6.015,L,0.0,2.0
958216,Aaron Sanchez,Curveball,-0.6,3.556,L,1.0,2.0
958217,Aaron Sanchez,4 Seam Fastball,-0.509,3.869,L,2.0,2.0
958218,Aaron Sanchez,2 Seam Fastball,-1.453,3.652,R,0.0,0.0
958219,Aaron Sanchez,2 Seam Fastball,0.127,2.332,R,1.0,0.0
958220,Aaron Sanchez,2 Seam Fastball,0.14,2.507,R,1.0,1.0
958221,Aaron Sanchez,2 Seam Fastball,0.385,1.621,R,0.0,0.0
958222,Aaron Sanchez,2 Seam Fastball,1.324,3.198,R,0.0,1.0
958223,Aaron Sanchez,2 Seam Fastball,1.85,1.175,R,1.0,1.0
958224,Aaron Sanchez,4 Seam Fastball,-0.322,3.6010000000000004,R,2.0,1.0
958225,Aaron Sanchez,Curveball,0.478,3.693,R,2.0,2.0
958226,Aaron Sanchez,2 Seam Fastball,-1.358,2.999,R,3.0,2.0
958227,Aaron Sanchez,2 Seam Fastball,-0.42,3.714,L,0.0,0.0
958228,Aaron Sanchez,2 Seam Fastball,-1.203,1.635,L,1.0,0.0
958229,Aaron Sanchez,2 Seam Fastball,0.087,1.217,L,2.0,0.0
958259,Aaron Sanchez,2 Seam Fastball,-1.236,3.845,R,0.0,0.0
958260,Aaron Sanchez,2 Seam Fastball,1.067,2.317,R,1.0,0.0
958261,Aaron Sanchez,2 Seam Fastball,0.194,2.758,R,2.0,0.0
958262,Aaron Sanchez,2 Seam Fastball,0.605,1.633,R,2.0,1.0
958263,Aaron Sanchez,2 Seam Fastball,-0.97,3.657,R,2.0,2.0
958264,Aaron Sanchez,2 Seam Fastball,0.505,3.204,R,2.0,2.0
958265,Aaron Sanchez,2 Seam Fastball,-0.8009999999999999,2.849,L,0.0,0.0
958266,Aaron Sanchez,2 Seam Fastball,-0.92,2.932,L,0.0,1.0
958267,Aaron Sanchez,Curveball,0.723,1.15,L,0.0,2.0
958268,Aaron Sanchez,2 Seam Fastball,-0.046,1.967,R,0.0,0.0
958279,Aaron Sanchez,2 Seam Fastball,0.384,2.387,R,0.0,0.0
958280,Aaron Sanchez,Curveball,0.561,2.622,R,0.0,1.0
958281,Aaron Sanchez,4 Seam Fastball,0.251,3.045,R,0.0,2.0
958282,Aaron Sanchez,2 Seam Fastball,-1.164,3.727,R,0.0,0.0
958283,Aaron Sanchez,2 Seam Fastball,0.226,2.673,R,1.0,0.0
958284,Aaron Sanchez,2 Seam Fastball,-0.127,2.356,R,1.0,1.0
958285,Aaron Sanchez,4 Seam Fastball,-0.112,1.783,L,0.0,0.0
958286,Aaron Sanchez,4 Seam Fastball,0.147,3.362,L,0.0,1.0
958287,Aaron Sanchez,Curveball,-0.26,1.592,L,0.0,2.0
958313,Aaron Sanchez,4 Seam Fastball,0.345,3.913,R,0.0,0.0
958314,Aaron Sanchez,2 Seam Fastball,-0.295,2.762,R,1.0,0.0
958315,Aaron Sanchez,2 Seam Fastball,0.078,2.656,R,1.0,1.0
958316,Aaron Sanchez,2 Seam Fastball,-0.654,2.712,R,0.0,0.0
958317,Aaron Sanchez,2 Seam Fastball,0.201,2.623,R,0.0,1.0
958347,Joe Biagini,Slider,0.7240000000000001,4.226,R,0.0,0.0
958348,Joe Biagini,4 Seam Fastball,0.688,2.025,R,1.0,0.0
958349,Joe Biagini,4 Seam Fastball,-0.8190000000000001,2.218,L,0.0,0.0
958350,Joe Biagini,Changeup,-1.528,2.407,L,0.0,1.0
958351,Joe Biagini,Slider,1.042,1.626,L,1.0,1.0
958352,Joe Biagini,Curveball,0.924,0.469,L,1.0,2.0
958353,Joe Biagini,4 Seam Fastball,0.8740000000000001,3.3310000000000004,L,2.0,2.0
958354,Joe Biagini,Slider,-0.17600000000000002,1.464,L,3.0,2.0
958355,Joe Biagini,4 Seam Fastball,-0.112,2.046,R,0.0,0.0
958356,Joe Biagini,4 Seam Fastball,-0.511,1.919,R,0.0,0.0
958357,Joe Biagini,4 Seam Fastball,-0.231,1.482,R,0.0,1.0
959509,Derek Law,Slider,-0.321,1.547,R,0.0,0.0
959510,Derek Law,4 Seam Fastball,0.139,2.289,R,1.0,0.0
959511,Derek Law,4 Seam Fastball,-0.252,2.372,L,0.0,0.0
959512,Derek Law,Slider,1.203,0.937,R,0.0,0.0
959513,Derek Law,Slider,-0.447,1.2819999999999998,R,1.0,0.0
959514,Derek Law,4 Seam Fastball,-0.391,2.8510000000000004,R,2.0,0.0
959515,Derek Law,4 Seam Fastball,-0.086,2.2430000000000003,L,0.0,0.0
959516,Derek Law,4 Seam Fastball,0.03,2.7460000000000004,L,0.0,1.0
959517,Derek Law,Curveball,-0.857,2.84,L,0.0,2.0
959518,Derek Law,Curveball,-0.04,0.907,L,1.0,2.0
963389,Marcus Stroman,2 Seam Fastball,0.303,1.928,R,0.0,0.0
963390,Marcus Stroman,2 Seam Fastball,-0.616,2.241,R,0.0,1.0
963391,Marcus Stroman,Curveball,1.195,-0.152,R,0.0,2.0
963392,Marcus Stroman,Slider,1.544,0.461,R,1.0,2.0
963393,Marcus Stroman,4 Seam Fastball,1.3119999999999998,1.091,R,2.0,2.0
963394,Marcus Stroman,2 Seam Fastball,-0.402,0.7709999999999999,R,3.0,2.0
963395,Marcus Stroman,2 Seam Fastball,-1.565,3.199,L,0.0,0.0
963396,Marcus Stroman,Cutter,0.456,3.085,L,1.0,0.0
963397,Marcus Stroman,Changeup,-2.503,3.0660000000000003,L,1.0,1.0
963398,Marcus Stroman,2 Seam Fastball,-1.1740000000000002,2.072,L,2.0,1.0
963399,Marcus Stroman,Slider,0.883,1.246,L,2.0,2.0
963400,Marcus Stroman,2 Seam Fastball,-0.327,2.3040000000000003,L,3.0,2.0
963401,Marcus Stroman,2 Seam Fastball,-0.078,0.995,R,0.0,0.0
963402,Marcus Stroman,Curveball,-0.397,1.7919999999999998,R,1.0,0.0
963403,Marcus Stroman,Cutter,0.768,2.965,L,0.0,0.0
963404,Marcus Stroman,2 Seam Fastball,-0.496,1.974,L,1.0,0.0
963405,Marcus Stroman,Slider,0.141,1.006,L,1.0,1.0
963406,Marcus Stroman,Slider,1.599,1.063,L,1.0,2.0
963407,Marcus Stroman,2 Seam Fastball,0.116,1.928,L,2.0,2.0
963408,Marcus Stroman,Changeup,0.647,1.094,R,0.0,0.0
963409,Marcus Stroman,2 Seam Fastball,-0.476,2.028,R,1.0,0.0
963431,Marcus Stroman,2 Seam Fastball,-1.214,2.086,L,0.0,0.0
963432,Marcus Stroman,Cutter,0.8109999999999999,-0.129,L,0.0,1.0
963433,Marcus Stroman,2 Seam Fastball,0.495,2.041,L,1.0,1.0
963434,Marcus Stroman,Cutter,0.537,1.858,L,0.0,0.0
963435,Marcus Stroman,Curveball,0.284,0.083,L,0.0,1.0
963436,Marcus Stroman,Slider,-0.102,2.188,L,1.0,1.0
963437,Marcus Stroman,2 Seam Fastball,0.128,1.352,R,0.0,0.0
963438,Marcus Stroman,2 Seam Fastball,-0.319,2.656,R,1.0,0.0
963439,Marcus Stroman,2 Seam Fastball,-0.126,2.451,R,1.0,1.0
963440,Marcus Stroman,2 Seam Fastball,-0.805,1.6569999999999998,L,0.0,0.0
963441,Marcus Stroman,2 Seam Fastball,-0.706,2.252,L,0.0,1.0
963463,Marcus Stroman,2 Seam Fastball,-1.032,1.399,R,0.0,0.0
963464,Marcus Stroman,2 Seam Fastball,-0.498,2.884,R,0.0,1.0
963465,Marcus Stroman,2 Seam Fastball,-1.21,2.738,L,0.0,0.0
963466,Marcus Stroman,2 Seam Fastball,-0.208,2.096,L,1.0,0.0
963467,Marcus Stroman,Cutter,1.78,0.5770000000000001,L,1.0,1.0
963468,Marcus Stroman,2 Seam Fastball,-0.578,2.639,L,2.0,1.0
963469,Marcus Stroman,2 Seam Fastball,0.525,0.973,L,2.0,2.0
963470,Marcus Stroman,Cutter,2.1,2.077,L,2.0,2.0
963471,Marcus Stroman,4 Seam Fastball,0.589,2.838,R,0.0,0.0
963472,Marcus Stroman,2 Seam Fastball,0.7490000000000001,2.492,R,0.0,1.0
963473,Marcus Stroman,Slider,0.552,2.886,R,0.0,2.0
963474,Marcus Stroman,Slider,2.373,-0.062,R,0.0,2.0
963475,Marcus Stroman,2 Seam Fastball,-0.315,2.134,R,1.0,2.0
963476,Marcus Stroman,2 Seam Fastball,-0.7929999999999999,1.5619999999999998,L,0.0,0.0
963477,Marcus Stroman,2 Seam Fastball,0.318,1.044,L,0.0,1.0
963478,Marcus Stroman,Slider,-0.294,1.26,L,0.0,2.0
963479,Marcus Stroman,2 Seam Fastball,0.054000000000000006,2.2230000000000003,R,0.0,0.0
963480,Marcus Stroman,2 Seam Fastball,-0.8590000000000001,2.549,R,0.0,1.0
963481,Marcus Stroman,2 Seam Fastball,-1.669,1.538,L,0.0,0.0
963482,Marcus Stroman,2 Seam Fastball,-0.482,1.412,L,1.0,0.0
963483,Marcus Stroman,2 Seam Fastball,0.366,0.401,L,0.0,0.0
963484,Marcus Stroman,2 Seam Fastball,-0.412,1.834,L,1.0,0.0
963485,Marcus Stroman,Changeup,-0.769,1.453,L,1.0,1.0
963486,Marcus Stroman,2 Seam Fastball,0.7440000000000001,1.787,L,1.0,2.0
963506,Marcus Stroman,4 Seam Fastball,1.137,0.241,R,0.0,0.0
963507,Marcus Stroman,2 Seam Fastball,0.6990000000000001,0.659,R,1.0,0.0
963508,Marcus Stroman,2 Seam Fastball,-0.397,1.888,R,2.0,0.0
963509,Marcus Stroman,2 Seam Fastball,-0.7390000000000001,2.373,L,0.0,0.0
963510,Marcus Stroman,2 Seam Fastball,-0.043,1.339,R,0.0,0.0
963511,Marcus Stroman,2 Seam Fastball,0.39,1.729,R,1.0,0.0
963512,Marcus Stroman,2 Seam Fastball,-1.227,1.83,R,1.0,1.0
963513,Marcus Stroman,Changeup,0.134,1.224,R,1.0,2.0
963528,Marcus Stroman,2 Seam Fastball,-1.878,2.143,L,0.0,0.0
963529,Marcus Stroman,2 Seam Fastball,-0.464,2.207,L,1.0,0.0
963530,Marcus Stroman,2 Seam Fastball,1.089,1.992,L,1.0,1.0
963531,Marcus Stroman,2 Seam Fastball,-0.785,2.42,L,2.0,1.0
963532,Marcus Stroman,2 Seam Fastball,-0.181,3.05,L,2.0,2.0
963533,Marcus Stroman,2 Seam Fastball,0.946,1.903,L,2.0,2.0
963534,Marcus Stroman,2 Seam Fastball,0.009000000000000001,1.839,L,3.0,2.0
963535,Marcus Stroman,2 Seam Fastball,-0.239,1.486,L,3.0,2.0
963536,Marcus Stroman,2 Seam Fastball,-0.643,2.268,L,3.0,2.0
963537,Marcus Stroman,Cutter,0.383,2.5660000000000003,R,0.0,0.0
963538,Marcus Stroman,2 Seam Fastball,-0.863,3.09,L,0.0,0.0
963539,Marcus Stroman,Changeup,-0.904,2.156,L,0.0,1.0
963540,Marcus Stroman,Cutter,-1.358,2.204,L,0.0,2.0
963541,Marcus Stroman,Changeup,-0.022,1.039,L,1.0,2.0
963542,Marcus Stroman,4 Seam Fastball,0.183,2.652,L,2.0,2.0
963543,Marcus Stroman,4 Seam Fastball,0.366,2.495,L,2.0,2.0
963544,Marcus Stroman,4 Seam Fastball,1.02,1.857,R,0.0,0.0
963545,Marcus Stroman,Cutter,1.742,0.733,R,0.0,1.0
963546,Marcus Stroman,2 Seam Fastball,0.901,0.5579999999999999,R,1.0,1.0
963547,Marcus Stroman,Cutter,1.62,1.43,R,2.0,1.0
963548,Marcus Stroman,2 Seam Fastball,0.239,2.783,R,3.0,1.0
963549,Marcus Stroman,2 Seam Fastball,0.684,2.321,R,3.0,2.0
963561,Marcus Stroman,Cutter,-0.028,2.307,L,0.0,0.0
963562,Marcus Stroman,Cutter,-0.004,2.527,L,0.0,1.0
963563,Marcus Stroman,Cutter,-0.375,0.45,L,0.0,2.0
963564,Marcus Stroman,2 Seam Fastball,1.475,1.536,L,1.0,2.0
963565,Marcus Stroman,2 Seam Fastball,-1.003,2.517,L,2.0,2.0
963566,Marcus Stroman,Changeup,-1.43,2.675,L,0.0,0.0
963567,Marcus Stroman,2 Seam Fastball,0.022,0.645,L,1.0,0.0
963568,Marcus Stroman,Cutter,-0.74,2.57,L,2.0,0.0
963569,Marcus Stroman,2 Seam Fastball,-0.601,2.697,L,2.0,1.0
963570,Joe Biagini,4 Seam Fastball,0.249,2.018,R,0.0,0.0
963571,Joe Biagini,4 Seam Fastball,-0.44,0.897,R,0.0,1.0
963572,Joe Biagini,4 Seam Fastball,-0.768,1.394,R,1.0,1.0
963573,Joe Biagini,Slider,0.426,2.419,R,2.0,1.0
963574,Joe Biagini,4 Seam Fastball,-0.8009999999999999,3.083,L,0.0,0.0
963575,Joe Biagini,Curveball,0.117,1.694,L,0.0,1.0
963576,Joe Biagini,Changeup,-1.556,1.137,L,0.0,2.0
963577,Joe Biagini,4 Seam Fastball,0.239,3.547,L,1.0,2.0
