,pitcher_id,pitch_type,px,pz,stand,b_count,s_count
633751,Chris Sale,CH,0.35100000000000003,2.321,R,1.0,1.0
633768,Chris Sale,FT,1.064,2.92,R,0.0,0.0
633769,Chris Sale,FT,0.81,1.608,R,1.0,0.0
633770,Chris Sale,SL,0.0,1.267,R,1.0,1.0
633771,Chris Sale,SL,-0.341,1.011,R,1.0,2.0
633772,Chris Sale,FT,0.087,2.822,R,2.0,2.0
633773,Chris Sale,FT,-0.388,2.655,R,0.0,0.0
633774,Chris Sale,FT,-0.418,1.4780000000000002,R,0.0,1.0
633775,Chris Sale,SL,0.7120000000000001,2.02,R,0.0,2.0
633776,Chris Sale,FT,1.422,2.769,R,0.0,0.0
633777,Chris Sale,CH,0.321,1.916,R,1.0,0.0
633778,Chris Sale,FT,0.026,1.943,R,1.0,1.0
633790,Chris Sale,FT,0.046,2.26,R,0.0,0.0
633791,Chris Sale,FT,-0.688,3.16,R,0.0,1.0
633792,Chris Sale,SL,0.598,1.786,R,0.0,2.0
633793,Chris Sale,FT,0.194,1.453,L,0.0,0.0
633794,Chris Sale,CH,-0.181,2.502,L,0.0,1.0
633795,Chris Sale,SL,1.612,3.2460000000000004,R,0.0,0.0
633796,Chris Sale,SL,-0.402,1.543,R,1.0,0.0
633797,Chris Sale,CH,0.539,1.046,R,1.0,1.0
633798,Chris Sale,FT,0.409,3.207,R,1.0,2.0
633812,Chris Sale,SL,2.263,4.61,R,0.0,0.0
633813,Chris Sale,FT,-1.3769999999999998,2.837,R,1.0,0.0
633814,Chris Sale,CH,2.059,2.685,R,2.0,0.0
633815,Chris Sale,FT,1.352,3.411,R,3.0,0.0
633816,Chris Sale,CH,1.007,2.885,R,0.0,0.0
633817,Chris Sale,CH,-0.052000000000000005,1.899,R,0.0,1.0
633818,Chris Sale,CH,1.495,1.252,R,0.0,2.0
633819,Chris Sale,CH,0.779,2.0340000000000003,R,1.0,2.0
633820,Chris Sale,CH,0.933,1.848,R,0.0,0.0
633821,Chris Sale,SL,0.276,1.537,R,0.0,1.0
633822,Chris Sale,FT,-1.092,3.283,R,0.0,2.0
633823,Chris Sale,FT,1.053,0.974,R,1.0,2.0
633824,Chris Sale,FT,-0.964,1.917,R,2.0,2.0
633825,Chris Sale,CH,-0.404,2.74,R,3.0,2.0
633826,Chris Sale,FT,0.718,2.201,R,0.0,0.0
633827,Chris Sale,FT,-0.633,1.907,R,0.0,1.0
633828,Chris Sale,SL,-3.887,-0.114,R,0.0,2.0
633829,Chris Sale,CH,0.388,0.758,R,0.0,0.0
633830,Chris Sale,FT,1.014,2.786,R,1.0,0.0
633831,Chris Sale,FT,-0.439,3.529,R,1.0,1.0
633832,Chris Sale,FT,0.664,2.658,R,1.0,2.0
633833,Chris Sale,SL,-0.649,1.816,R,1.0,2.0
633834,Chris Sale,CH,1.253,3.145,R,1.0,2.0
633851,Chris Sale,CH,-1.696,1.925,R,0.0,0.0
633852,Chris Sale,CH,0.4,3.259,R,1.0,0.0
633853,Chris Sale,FT,1.138,3.738,R,0.0,0.0
633854,Chris Sale,FT,0.691,2.735,R,1.0,0.0
633855,Chris Sale,SL,0.28800000000000003,2.046,R,1.0,1.0
633856,Chris Sale,SL,0.019,1.565,L,0.0,0.0
633857,Chris Sale,SL,-1.778,1.346,L,0.0,1.0
633858,Chris Sale,FT,-0.393,2.962,L,1.0,1.0
633859,Chris Sale,FT,-0.331,2.446,L,1.0,2.0
633860,Chris Sale,CH,0.667,2.0580000000000003,R,0.0,0.0
633861,Chris Sale,FT,-0.983,2.781,R,0.0,1.0
633862,Chris Sale,CH,-0.419,0.146,R,1.0,1.0
633863,Chris Sale,CH,0.17800000000000002,1.469,R,2.0,1.0
633864,Chris Sale,SL,1.527,3.225,R,0.0,0.0
633865,Chris Sale,FT,-0.057,3.571,R,1.0,0.0
633866,Chris Sale,SL,1.486,2.793,R,1.0,1.0
633867,Chris Sale,SL,0.469,1.76,R,2.0,1.0
633868,Chris Sale,SL,0.015,2.398,R,2.0,2.0
633869,Chris Sale,SL,0.8909999999999999,2.08,R,2.0,2.0
633870,Chris Sale,CH,1.246,2.467,R,0.0,0.0
633871,Chris Sale,CH,1.127,2.648,R,1.0,0.0
633872,Chris Sale,CH,0.336,2.283,R,2.0,0.0
633873,Chris Sale,CH,1.027,2.3680000000000003,R,2.0,1.0
633874,Chris Sale,CH,-0.528,2.044,R,2.0,2.0
633875,Chris Sale,SL,-0.376,1.231,R,2.0,2.0
633876,Chris Sale,CH,0.616,1.84,R,3.0,2.0
648150,David Price,FT,0.764,2.709,L,0.0,0.0
648151,David Price,FC,-0.632,1.481,L,0.0,1.0
648152,David Price,KC,-0.305,2.555,L,0.0,2.0
648153,David Price,FC,-0.6609999999999999,2.227,L,0.0,2.0
648154,David Price,FF,-0.423,2.764,L,0.0,0.0
648155,David Price,FT,0.942,2.278,L,0.0,1.0
648156,David Price,KC,-0.542,1.848,L,0.0,2.0
648157,David Price,FT,-0.442,2.8560000000000003,R,0.0,0.0
648158,David Price,FC,-1.011,3.357,R,0.0,1.0
648159,David Price,FC,-1.065,1.6230000000000002,R,1.0,1.0
648160,David Price,FC,-0.8909999999999999,1.816,R,1.0,2.0
648161,David Price,FT,-0.069,3.72,R,1.0,2.0
648162,David Price,CH,1.079,2.717,R,2.0,2.0
648163,David Price,FC,-0.41,2.631,R,2.0,2.0
648164,David Price,FT,0.5710000000000001,3.218,L,0.0,0.0
648165,David Price,FF,-0.52,2.043,L,0.0,1.0
648201,David Price,FF,0.28600000000000003,2.839,R,0.0,0.0
648202,David Price,FF,-0.4920000000000001,3.634,R,0.0,0.0
648203,David Price,FC,0.312,2.122,R,1.0,0.0
648204,David Price,FT,-0.062,2.628,R,1.0,1.0
648205,David Price,FF,-0.457,3.307,R,1.0,2.0
648206,David Price,FT,0.055,2.5980000000000003,R,1.0,2.0
648207,David Price,FF,-0.617,2.503,L,0.0,0.0
648208,David Price,FF,-0.008,3.502,L,0.0,1.0
648209,David Price,FT,-0.24,2.821,L,0.0,2.0
648232,David Price,FF,1.014,3.699,L,0.0,0.0
648233,David Price,FT,0.701,2.414,L,1.0,0.0
648234,David Price,FT,0.52,2.335,L,1.0,1.0
648235,David Price,FF,-1.173,2.995,L,0.0,0.0
648236,David Price,FC,0.942,2.467,L,1.0,0.0
648237,David Price,FT,-0.133,1.974,L,2.0,0.0
648238,David Price,FT,0.444,2.115,L,2.0,1.0
648239,David Price,FT,-1.047,2.252,L,0.0,0.0
648240,David Price,FT,0.212,2.87,L,1.0,0.0
648241,David Price,FF,0.711,3.266,L,0.0,0.0
648242,David Price,FT,0.459,3.1010000000000004,L,1.0,0.0
648243,David Price,FT,1.127,3.292,L,1.0,1.0
648244,David Price,FF,-0.117,2.17,L,2.0,1.0
648245,David Price,FF,-0.684,0.908,L,2.0,2.0
648246,David Price,FT,0.489,2.923,L,3.0,2.0
648247,David Price,FF,-0.939,1.195,L,3.0,2.0
648248,David Price,FC,-0.498,2.261,R,0.0,0.0
648249,David Price,FF,-1.096,2.522,R,0.0,1.0
648250,David Price,FT,-0.335,2.802,R,1.0,1.0
648251,David Price,FF,-2.021,1.34,R,1.0,2.0
648252,David Price,FT,0.645,1.591,R,2.0,2.0
648253,David Price,FT,-0.866,3.549,R,2.0,2.0
648254,David Price,FT,0.28300000000000003,2.145,R,3.0,2.0
648255,David Price,FF,-0.246,2.642,R,3.0,2.0
648256,David Price,FF,0.575,2.555,R,3.0,2.0
648257,David Price,FF,0.284,2.435,L,0.0,0.0
648258,David Price,FF,0.102,3.414,L,0.0,1.0
648259,David Price,KC,-0.275,1.923,L,0.0,2.0
648260,David Price,FT,-0.067,2.455,L,0.0,2.0
648280,David Price,FC,-0.096,2.17,R,0.0,0.0
648281,David Price,CH,1.19,2.784,R,0.0,1.0
648282,David Price,FC,-0.061,2.71,R,0.0,0.0
648283,David Price,FF,0.602,2.924,L,0.0,0.0
648284,David Price,KC,0.584,3.079,L,0.0,1.0
648285,David Price,CH,-0.107,2.369,L,1.0,1.0
648286,David Price,FF,-0.061,3.28,L,1.0,2.0
648287,David Price,CH,1.126,1.557,L,1.0,2.0
648288,David Price,FC,0.407,3.1260000000000003,L,2.0,2.0
648299,David Price,FT,-0.006999999999999999,1.961,L,0.0,0.0
648300,David Price,CH,-0.4270000000000001,0.879,L,0.0,1.0
648301,David Price,CH,0.893,1.904,L,1.0,1.0
648302,David Price,FC,0.5720000000000001,2.8560000000000003,L,1.0,2.0
648303,David Price,FF,-0.43,3.013,L,1.0,2.0
648304,David Price,CH,0.865,1.912,L,1.0,2.0
648305,David Price,FC,0.674,3.028,L,1.0,2.0
648306,David Price,FF,0.6809999999999999,4.48,L,1.0,2.0
648307,David Price,CH,1.0490000000000002,3.381,L,0.0,0.0
648308,David Price,FT,0.343,3.179,L,1.0,0.0
648309,David Price,FC,1.134,3.969,L,1.0,1.0
648310,David Price,FF,0.085,2.867,L,2.0,1.0
648311,David Price,FC,0.649,2.385,L,2.0,2.0
648312,David Price,CH,0.398,1.163,L,2.0,2.0
648313,David Price,FF,-0.757,2.7460000000000004,L,3.0,2.0
648314,David Price,FT,0.32,2.847,L,3.0,2.0
648315,David Price,CH,0.622,2.44,L,0.0,0.0
648316,David Price,FC,0.411,2.3280000000000003,L,0.0,1.0
648317,David Price,FT,0.452,3.34,L,0.0,2.0
648333,David Price,FC,0.364,2.609,L,0.0,0.0
648334,David Price,CH,0.376,3.39,L,0.0,1.0
648335,David Price,FT,0.691,1.904,L,1.0,1.0
648336,David Price,CH,0.383,2.392,R,0.0,0.0
648337,David Price,KC,-0.768,0.784,R,0.0,1.0
648338,David Price,FC,0.369,4.838,R,1.0,1.0
648339,David Price,FC,-0.045,3.224,R,2.0,1.0
648340,David Price,CH,1.038,2.801,R,2.0,2.0
648341,David Price,FT,-0.037000000000000005,2.931,R,2.0,2.0
648342,David Price,CH,0.117,2.268,L,0.0,0.0
648343,David Price,FC,0.447,3.01,L,0.0,1.0
648344,David Price,CH,0.53,1.364,L,0.0,2.0
648345,David Price,FC,1.393,3.056,L,0.0,2.0
648346,David Price,FT,0.191,2.954,L,1.0,2.0
648347,David Price,FF,-0.727,1.619,L,1.0,2.0
648348,David Price,FT,-1.048,2.775,L,1.0,2.0
648349,David Price,KC,-0.642,2.023,L,2.0,2.0
648373,David Price,FC,-0.338,3.282,R,0.0,0.0
648374,David Price,FC,-0.615,2.85,R,0.0,1.0
648375,David Price,FT,-0.345,3.056,R,0.0,2.0
648376,David Price,FC,1.065,2.735,R,0.0,2.0
648377,David Price,CH,1.123,2.867,R,1.0,2.0
648378,David Price,FC,-0.789,2.205,R,0.0,0.0
648379,David Price,CH,0.973,1.28,R,0.0,1.0
648380,David Price,FF,0.073,3.53,R,0.0,2.0
648381,David Price,CH,0.6509999999999999,3.099,L,0.0,0.0
648382,David Price,FT,-0.332,2.574,L,0.0,1.0
648383,David Price,FT,-1.055,2.249,L,0.0,2.0
648384,David Price,CH,1.114,2.551,L,0.0,2.0
648385,David Price,FT,-1.057,3.36,L,0.0,2.0
648386,David Price,FC,-0.029,2.823,L,1.0,2.0
648387,David Price,FT,1.54,1.742,L,1.0,2.0
648760,Eduardo Rodriguez,FF,0.376,3.684,R,0.0,0.0
648761,Eduardo Rodriguez,CH,0.051,2.375,R,1.0,0.0
648762,Eduardo Rodriguez,FF,0.029,2.804,R,0.0,0.0
648763,Eduardo Rodriguez,FF,-0.358,1.802,R,0.0,1.0
648764,Eduardo Rodriguez,FF,0.471,2.176,R,0.0,0.0
648765,Eduardo Rodriguez,FF,-0.037000000000000005,2.508,R,0.0,1.0
648766,Eduardo Rodriguez,FF,-0.669,0.965,R,0.0,0.0
648767,Eduardo Rodriguez,FF,-1.401,1.608,R,1.0,0.0
648768,Eduardo Rodriguez,FF,0.181,2.75,R,2.0,0.0
648769,Eduardo Rodriguez,FF,-0.855,2.1,R,0.0,0.0
648770,Eduardo Rodriguez,FF,-0.444,4.678,R,0.0,1.0
648771,Eduardo Rodriguez,CH,0.107,2.291,R,1.0,1.0
648772,Eduardo Rodriguez,FF,0.743,1.699,L,0.0,0.0
648773,Eduardo Rodriguez,FF,0.8640000000000001,3.458,L,1.0,0.0
648774,Eduardo Rodriguez,FF,0.7609999999999999,2.882,R,0.0,0.0
648775,Eduardo Rodriguez,SL,-1.167,1.471,R,0.0,1.0
648776,Eduardo Rodriguez,SL,-0.463,2.556,R,1.0,1.0
648796,Eduardo Rodriguez,FF,-0.536,2.01,L,0.0,0.0
648797,Eduardo Rodriguez,FF,0.12,1.841,L,0.0,1.0
648798,Eduardo Rodriguez,SL,-2.265,1.294,L,0.0,2.0
648799,Eduardo Rodriguez,FF,0.901,1.729,R,0.0,0.0
648800,Eduardo Rodriguez,FF,0.773,2.195,R,1.0,0.0
648801,Eduardo Rodriguez,FF,0.213,1.763,R,1.0,1.0
648802,Eduardo Rodriguez,FT,0.969,1.44,R,1.0,2.0
648803,Eduardo Rodriguez,FF,0.993,3.116,R,0.0,0.0
648804,Eduardo Rodriguez,FT,0.285,1.856,R,1.0,0.0
648805,Eduardo Rodriguez,SL,-1.889,0.501,R,1.0,1.0
648806,Eduardo Rodriguez,FF,0.219,2.802,R,2.0,1.0
648807,Eduardo Rodriguez,FT,-0.405,1.008,R,2.0,2.0
648808,Eduardo Rodriguez,FF,0.282,1.993,R,3.0,2.0
648809,Eduardo Rodriguez,FF,-0.693,0.889,R,3.0,2.0
648810,Eduardo Rodriguez,FF,0.298,3.235,R,0.0,0.0
648811,Eduardo Rodriguez,FT,-0.156,2.778,R,0.0,1.0
648812,Eduardo Rodriguez,SL,-0.979,0.525,R,0.0,2.0
648813,Eduardo Rodriguez,SL,-0.7490000000000001,1.912,R,1.0,2.0
648831,Eduardo Rodriguez,FF,0.433,1.971,R,0.0,0.0
648832,Eduardo Rodriguez,FT,1.342,1.555,R,0.0,1.0
648833,Eduardo Rodriguez,FF,0.914,2.111,R,1.0,1.0
648834,Eduardo Rodriguez,FT,1.1740000000000002,2.437,R,2.0,1.0
648835,Eduardo Rodriguez,FF,-0.225,2.216,R,3.0,1.0
648836,Eduardo Rodriguez,FF,0.383,2.062,R,3.0,2.0
648837,Eduardo Rodriguez,SL,-1.618,0.496,R,0.0,0.0
648838,Eduardo Rodriguez,FF,0.795,1.972,R,1.0,0.0
648839,Eduardo Rodriguez,FF,-1.645,1.852,R,1.0,1.0
648840,Eduardo Rodriguez,FF,-0.391,2.314,R,2.0,1.0
648841,Eduardo Rodriguez,FF,0.219,1.381,R,0.0,0.0
648842,Eduardo Rodriguez,FF,0.525,2.594,R,1.0,0.0
648843,Eduardo Rodriguez,CH,0.626,1.071,R,1.0,1.0
648864,Eduardo Rodriguez,FF,-0.547,1.812,L,0.0,0.0
648865,Eduardo Rodriguez,FT,1.433,1.239,L,0.0,1.0
648866,Eduardo Rodriguez,FF,-0.541,1.388,L,1.0,1.0
648867,Eduardo Rodriguez,FF,-0.188,2.385,L,1.0,2.0
648868,Eduardo Rodriguez,FF,0.195,3.156,L,1.0,2.0
648869,Eduardo Rodriguez,SL,-0.628,2.033,R,0.0,0.0
648870,Eduardo Rodriguez,SL,-2.144,0.5760000000000001,R,0.0,1.0
648871,Eduardo Rodriguez,FF,-0.192,0.993,L,0.0,0.0
648872,Eduardo Rodriguez,FF,-0.586,2.592,L,1.0,0.0
648873,Eduardo Rodriguez,FF,-0.8140000000000001,2.03,L,1.0,1.0
648874,Eduardo Rodriguez,FF,-0.032,2.95,L,1.0,2.0
648875,Eduardo Rodriguez,FF,0.464,1.6869999999999998,R,0.0,0.0
648876,Eduardo Rodriguez,FT,0.172,2.287,R,0.0,0.0
648901,Eduardo Rodriguez,FF,2.246,1.642,R,0.0,0.0
648902,Eduardo Rodriguez,CH,0.888,1.392,R,1.0,0.0
648903,Eduardo Rodriguez,CH,0.018000000000000002,0.014,R,1.0,1.0
648904,Eduardo Rodriguez,CH,0.602,1.841,R,2.0,1.0
648905,Eduardo Rodriguez,FF,0.99,2.501,R,2.0,2.0
648906,Eduardo Rodriguez,FF,-2.113,1.673,R,2.0,2.0
648907,Eduardo Rodriguez,CH,0.404,2.325,R,3.0,2.0
648908,Eduardo Rodriguez,CH,-1.192,1.586,R,0.0,0.0
648909,Eduardo Rodriguez,FF,-0.634,1.775,R,1.0,0.0
648910,Eduardo Rodriguez,FF,1.0490000000000002,3.434,R,0.0,0.0
648911,Eduardo Rodriguez,CH,1.244,2.257,R,1.0,0.0
648912,Eduardo Rodriguez,FF,0.197,1.56,R,2.0,0.0
648913,Eduardo Rodriguez,FF,0.266,1.433,R,3.0,0.0
648914,Eduardo Rodriguez,CH,0.696,2.377,R,0.0,0.0
648915,Eduardo Rodriguez,FT,1.336,2.962,R,0.0,1.0
648916,Eduardo Rodriguez,CH,0.872,2.2430000000000003,L,0.0,0.0
648917,Eduardo Rodriguez,FT,0.705,3.262,L,0.0,1.0
648937,Eduardo Rodriguez,FF,0.523,1.819,R,0.0,0.0
648938,Eduardo Rodriguez,FF,0.902,1.148,R,0.0,1.0
648939,Eduardo Rodriguez,CH,1.145,1.711,R,1.0,1.0
648940,Eduardo Rodriguez,CH,1.36,1.235,R,1.0,2.0
648941,Eduardo Rodriguez,FF,0.204,1.734,L,0.0,0.0
648942,Eduardo Rodriguez,FF,1.214,1.048,L,0.0,1.0
648943,Eduardo Rodriguez,FF,1.22,2.7030000000000003,L,1.0,1.0
648944,Eduardo Rodriguez,FF,-2.022,0.845,L,1.0,2.0
648945,Eduardo Rodriguez,FF,-0.773,1.167,L,2.0,2.0
648946,Eduardo Rodriguez,FF,-0.304,1.364,R,0.0,0.0
648947,Eduardo Rodriguez,FF,0.622,2.794,R,1.0,0.0
648948,Eduardo Rodriguez,FF,0.6920000000000001,0.88,R,1.0,1.0
648949,Eduardo Rodriguez,FF,0.539,2.431,R,1.0,2.0
653106,Matt Barnes,FF,-2.021,1.887,L,0.0,0.0
653107,Matt Barnes,FF,-0.599,2.326,L,1.0,0.0
653108,Matt Barnes,CH,1.388,0.586,R,0.0,0.0
653109,Matt Barnes,FF,1.035,2.19,R,1.0,0.0
653110,Matt Barnes,FF,0.161,2.765,R,2.0,0.0
653111,Matt Barnes,FF,0.519,2.523,R,2.0,1.0
653112,Matt Barnes,FF,0.461,3.695,R,2.0,2.0
653113,Matt Barnes,FF,0.965,2.146,R,3.0,2.0
657268,Rick Porcello,FT,0.35600000000000004,2.4730000000000003,L,0.0,0.0
657269,Rick Porcello,FT,-0.616,1.608,L,0.0,1.0
657270,Rick Porcello,FF,-0.116,4.169,L,0.0,2.0
657271,Rick Porcello,FT,-1.13,1.861,L,0.0,0.0
657272,Rick Porcello,FF,0.008,2.989,L,1.0,0.0
657273,Rick Porcello,FT,-0.715,3.36,L,1.0,1.0
657274,Rick Porcello,CU,-0.574,1.589,L,1.0,2.0
657275,Rick Porcello,CU,0.045,1.379,R,0.0,0.0
657276,Rick Porcello,FT,0.268,3.052,R,1.0,0.0
657277,Rick Porcello,FF,0.09,2.753,R,1.0,1.0
657278,Rick Porcello,FF,0.416,2.648,L,0.0,0.0
657279,Rick Porcello,CU,-0.114,1.983,L,0.0,1.0
657280,Rick Porcello,FF,-0.68,3.78,L,0.0,2.0
657299,Rick Porcello,FF,0.094,1.187,R,0.0,0.0
657300,Rick Porcello,FF,0.177,2.403,R,1.0,0.0
657301,Rick Porcello,FF,-1.255,2.374,R,1.0,1.0
657302,Rick Porcello,FF,0.914,2.343,R,1.0,2.0
657303,Rick Porcello,FT,-0.94,2.789,L,0.0,0.0
657304,Rick Porcello,CU,0.056,3.732,R,0.0,0.0
657305,Rick Porcello,SL,0.706,1.889,R,1.0,0.0
657306,Rick Porcello,FT,-1.477,3.036,R,1.0,1.0
657307,Rick Porcello,FF,1.276,3.085,R,1.0,2.0
657308,Rick Porcello,FF,0.7090000000000001,1.976,R,2.0,2.0
657319,Rick Porcello,FT,-0.53,2.292,L,0.0,0.0
657320,Rick Porcello,FF,0.919,3.574,L,0.0,1.0
657321,Rick Porcello,FF,-0.77,2.629,L,0.0,2.0
657322,Rick Porcello,FT,1.959,1.968,L,0.0,2.0
657323,Rick Porcello,CU,-0.14,2.265,L,1.0,2.0
657324,Rick Porcello,FT,-0.438,0.954,L,0.0,0.0
657325,Rick Porcello,FT,-0.403,1.587,L,1.0,0.0
657326,Rick Porcello,CH,-0.937,1.946,L,1.0,1.0
657327,Rick Porcello,CH,-0.027000000000000003,0.501,L,0.0,0.0
657328,Rick Porcello,FT,-0.332,3.324,L,1.0,0.0
657329,Rick Porcello,FT,-1.082,1.272,L,2.0,0.0
657330,Rick Porcello,FT,-0.368,1.682,L,2.0,1.0
657331,Rick Porcello,FF,1.099,2.333,L,0.0,0.0
657332,Rick Porcello,FT,0.249,1.646,L,1.0,0.0
657333,Rick Porcello,FF,0.8959999999999999,3.52,L,1.0,1.0
657334,Rick Porcello,FT,-0.982,2.064,L,2.0,1.0
657335,Rick Porcello,FF,-0.499,3.751,L,2.0,2.0
657348,Rick Porcello,SL,0.804,2.612,R,0.0,0.0
657349,Rick Porcello,CU,-0.141,3.071,R,0.0,1.0
657350,Rick Porcello,FF,0.921,4.369,R,0.0,2.0
657351,Rick Porcello,FF,-0.7709999999999999,2.63,R,1.0,2.0
657352,Rick Porcello,FF,1.058,3.62,R,1.0,2.0
657353,Rick Porcello,CH,-0.555,2.859,L,0.0,0.0
657354,Rick Porcello,SL,-0.34,3.922,L,0.0,1.0
657355,Rick Porcello,FF,-0.736,3.04,L,1.0,1.0
657356,Rick Porcello,CH,-0.35700000000000004,1.099,L,1.0,2.0
657357,Rick Porcello,FF,-1.017,3.165,R,0.0,0.0
657358,Rick Porcello,FF,1.429,1.878,R,0.0,1.0
657359,Rick Porcello,FF,-0.722,2.385,R,1.0,1.0
657360,Rick Porcello,FF,-0.478,2.884,L,0.0,0.0
657382,Rick Porcello,FF,0.828,0.256,R,0.0,0.0
657383,Rick Porcello,FT,0.457,1.954,R,1.0,0.0
657384,Rick Porcello,CU,0.611,2.285,R,1.0,1.0
657385,Rick Porcello,CU,0.118,0.965,L,0.0,0.0
657386,Rick Porcello,CH,-0.313,0.8640000000000001,L,1.0,0.0
657387,Rick Porcello,FF,1.883,1.692,L,1.0,1.0
657388,Rick Porcello,CH,-1.135,2.194,L,2.0,1.0
657389,Rick Porcello,FF,0.204,1.061,L,0.0,0.0
657390,Rick Porcello,CU,0.019,1.382,L,0.0,0.0
657391,Rick Porcello,FT,-0.8909999999999999,1.6669999999999998,L,1.0,0.0
657392,Rick Porcello,FT,-0.542,2.214,L,1.0,1.0
657415,Rick Porcello,FT,0.14400000000000002,2.544,L,0.0,0.0
657416,Rick Porcello,CH,-0.732,2.5810000000000004,L,0.0,1.0
657417,Rick Porcello,FF,0.491,3.302,L,0.0,2.0
657418,Rick Porcello,FT,1.7919999999999998,2.07,L,0.0,2.0
657419,Rick Porcello,FF,0.903,2.937,R,0.0,0.0
657420,Rick Porcello,FT,-1.694,2.827,R,0.0,1.0
657421,Rick Porcello,CH,-0.5539999999999999,2.577,R,1.0,1.0
657422,Rick Porcello,FF,0.006,4.357,R,1.0,2.0
657423,Rick Porcello,FT,-1.141,1.054,L,0.0,0.0
657424,Rick Porcello,FT,-1.141,2.386,L,1.0,0.0
657425,Rick Porcello,FT,0.516,2.38,L,1.0,1.0
657426,Rick Porcello,FF,-0.21600000000000005,3.025,L,1.0,2.0
657427,Rick Porcello,CU,1.215,1.8,R,0.0,0.0
657428,Rick Porcello,CU,-0.675,3.542,R,1.0,0.0
657429,Rick Porcello,FF,-0.157,2.03,R,2.0,0.0
657430,Rick Porcello,FT,1.12,1.621,L,0.0,0.0
657431,Rick Porcello,FT,-1.16,1.314,L,1.0,0.0
657432,Rick Porcello,CH,-0.07400000000000001,0.5,L,2.0,0.0
657433,Rick Porcello,FF,-0.264,3.277,L,3.0,0.0
657434,Rick Porcello,CH,-0.476,2.572,L,3.0,1.0
657447,Rick Porcello,FT,0.243,3.174,R,0.0,0.0
657448,Rick Porcello,SL,1.558,1.531,R,0.0,1.0
657449,Rick Porcello,FF,0.495,3.724,R,0.0,2.0
657450,Rick Porcello,SL,1.602,0.932,R,0.0,2.0
657451,Rick Porcello,FT,-0.387,2.419,L,0.0,0.0
657452,Rick Porcello,FF,-1.3159999999999998,2.487,L,0.0,0.0
657453,Rick Porcello,FF,-1.331,3.2260000000000004,L,0.0,1.0
657454,Rick Porcello,SL,-0.299,4.002,L,1.0,1.0
657455,Rick Porcello,CH,-0.332,1.551,L,2.0,1.0
657456,Rick Porcello,FF,-0.507,3.113,L,2.0,2.0
657457,Rick Porcello,CU,0.872,1.4409999999999998,L,0.0,0.0
657458,Rick Porcello,CH,-0.628,2.903,L,1.0,0.0
657459,Rick Porcello,CU,-1.788,4.369,L,1.0,1.0
657460,Rick Porcello,CH,-0.302,0.958,L,2.0,1.0
657461,Rick Porcello,CH,-0.708,2.2430000000000003,L,3.0,1.0
657462,Rick Porcello,FF,-0.589,3.301,L,3.0,2.0
657463,Rick Porcello,FF,0.556,2.593,L,3.0,2.0
657464,Rick Porcello,CH,-0.128,1.251,L,3.0,2.0
657465,Rick Porcello,FF,-0.016,1.301,L,3.0,2.0
657466,Rick Porcello,FF,-0.405,0.991,L,0.0,0.0
657467,Rick Porcello,FF,0.281,1.318,L,1.0,0.0
657468,Rick Porcello,CH,0.093,0.7979999999999999,R,0.0,0.0
657469,Rick Porcello,FF,-0.8079999999999999,1.183,R,1.0,0.0
657470,Rick Porcello,CH,0.424,1.516,R,1.0,1.0
657493,Rick Porcello,CU,-0.6659999999999999,3.92,L,0.0,0.0
657494,Rick Porcello,FT,-0.467,1.978,R,0.0,0.0
657495,Rick Porcello,SL,0.481,2.091,R,0.0,1.0
658513,Chris Sale,FT,-0.366,2.315,L,0.0,0.0
658514,Chris Sale,SL,-0.412,2.032,L,0.0,1.0
658515,Chris Sale,SL,-1.952,-0.078,L,0.0,2.0
658516,Chris Sale,FT,0.85,2.898,R,0.0,0.0
658517,Chris Sale,SL,1.393,2.331,R,0.0,1.0
658518,Chris Sale,FT,-0.385,2.678,R,1.0,1.0
658519,Chris Sale,FT,0.978,3.0580000000000003,R,0.0,0.0
658520,Chris Sale,CH,0.08199999999999999,2.437,R,1.0,0.0
658521,Chris Sale,SL,0.477,1.143,R,1.0,1.0
658522,Chris Sale,FT,-0.79,2.775,R,2.0,1.0
658523,Chris Sale,SL,0.117,1.5,R,2.0,2.0
658524,Chris Sale,SL,-1.682,1.523,R,0.0,0.0
658525,Chris Sale,FT,0.35700000000000004,3.023,R,1.0,0.0
658526,Chris Sale,FT,-0.379,3.127,R,1.0,1.0
658527,Chris Sale,SL,0.56,1.727,R,1.0,2.0
658528,Chris Sale,SL,0.94,1.414,R,2.0,2.0
658529,Chris Sale,FT,0.983,2.455,R,3.0,2.0
658530,Chris Sale,SL,0.332,2.042,R,0.0,0.0
658531,Chris Sale,FT,0.988,2.028,R,0.0,1.0
658547,Chris Sale,SL,-1.352,2.693,R,0.0,0.0
658548,Chris Sale,FT,-0.474,1.914,R,1.0,0.0
658549,Chris Sale,FT,-1.014,3.3710000000000004,R,1.0,1.0
658550,Chris Sale,CH,-0.31,2.001,R,2.0,1.0
658551,Chris Sale,SL,1.439,2.986,R,2.0,2.0
658552,Chris Sale,FT,0.415,2.515,R,3.0,2.0
658553,Chris Sale,FT,0.173,3.238,L,0.0,0.0
658554,Chris Sale,FT,-1.435,1.519,L,0.0,1.0
658555,Chris Sale,SL,0.262,2.878,L,1.0,1.0
658556,Chris Sale,FT,1.319,2.982,R,0.0,0.0
658557,Chris Sale,FT,0.777,2.276,R,1.0,0.0
658558,Chris Sale,FT,0.42,2.411,R,0.0,0.0
